Timestamp (ms),Timestamp,Speaker,Transcript,Showing （1/0）,Showing referent,Pointing (1/0),Pointing referent,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Noun label 5,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7,1_Pronoun_determiner (1/0),2_Pronoun_replacement (1/0),Pronoun Referent 1,Pronoun Referent 2,Pronoun Referent 3,Pronoun referent 4,Pronoun referent 5,Pronoun referent 6,Pronoun referent 7,Noun & Pronoun in the same utterance (1/0),Whether refer to the same object (1/0),Type of Play,exclude,reason_for_exclusion,general comments,Nouns_Spacy,Pronoun_Spacy,,
6042378,01:40:42.378,m,broken,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6046050,01:40:46.50,m,should Mommy fix it?,0,,0,,1,mommy,,,,,1,it,,,,,,,0,1,zipper,,,,,,,1,0,,,,,0,1,,
6048328,01:40:48.328,m,I'll try,0,,0,,0,,,,,,1,i,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,1,,
6055740,01:40:55.740,m,why does it gotta have this xxx?,0,,0,,0,,,,,,2,it,this,,,,,,0,2,zipper,zipper,,,,,,0,0,,,,,0,2,,
6057576,01:40:57.576,m,man purse,0,,0,,2,man,purse,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,0,,
6059922,01:40:59.922,m,yeah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6062370,01:41:02.370,m,open,1,openpurse,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6064920,01:41:04.920,m,the ball is too big,0,,0,,1,ball,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6066790,01:41:06.790,m,it doesn't fit,0,,0,,0,,,,,,1,it,,,,,,,0,1,childballtoy,,,,,,,0,0,,,,,0,1,,
6069102,01:41:09.102,m,too big,1,ballinpurse,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6076004,01:41:16.4,m,you are looking at yourself in the mirror?,0,,0,,1,mirror,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,2,,
6078520,01:41:18.520,m,do you like the way you look?,0,,0,,1,way,,,,,2,you,you,,,,,,0,2,child,child,,,,,,1,0,,,,,1,2,,
6082702,01:41:22.702,m,is that my sweater?,0,,0,,1,sweater,,,,,2,that,my,,,,,,1,1,motherssweater,motherssweater,,,,,,1,1,,,,,1,1,,
6086408,01:41:26.408,m,on you?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
6091066,01:41:31.66,m,take this?,0,,0,,0,,,,,,1,this,,,,,,,0,1,childsballtoy,,,,,,,0,0,,,,,0,1,,
6092970,01:41:32.970,m,we will let the potty have it,0,,0,,1,potty,,,,,2,we,it,,,,,,0,2,motherandchild,motherssweater,,,,,,1,0,,,,,1,2,,
6098138,01:41:38.138,m,yeah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6098750,01:41:38.750,m,hold on,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6099056,01:41:39.56,m,I have to put it right side in,0,,0,,1,side,,,,,2,i,it,,,,,,0,2,mother,motherssweater,,,,,,1,0,,,,,1,2,,
6101742,01:41:41.742,m,it's inside out,0,,0,,0,,,,,,1,it,,,,,,,0,1,motherssweater,,,,,,,0,0,,,,,0,1,,
6104870,01:41:44.870,m,you want me to button it up in you?,0,,0,,0,,,,,,4,you,me,it,you,,,,0,4,child,mother,motherssweater,child,,,,0,0,,,,,0,4,,
6106876,01:41:46.876,m,sounds like work,0,,0,,1,work,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6108032,01:41:48.32,m,come on,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6113574,01:41:53.574,m,okey dokey xxx,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6117620,01:41:57.620,m,you look like,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
6125610,01:42:05.610,m,you look like the xxx of Hogwartz,0,,0,,1,hogwartz,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,0,2,,
6135640,01:42:15.640,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6136354,01:42:16.354,m,I'm gonna do two buttons,0,,0,,1,buttons,,,,,1,i,,,,,,,0,1,mother,,,,,,,1,0,,,,,1,1,,
6137408,01:42:17.408,m,cus these buttons are like not really made for buttoning,0,,0,,1,buttons,,,,,1,these,,,,,,,1,0,buttons,,,,,,,1,1,,,,,1,0,,
6140876,01:42:20.876,m,yee,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6142440,01:42:22.440,m,gosh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6142916,01:42:22.916,m,there we go,0,,0,,0,,,,,,1,we,,,,,,,0,1,motherandchild,,,,,,,0,0,,,,,0,1,,
6152436,01:42:32.436,m,this one doesn't,0,,0,,1,one,,,,,1,this,,,,,,,1,0,motherssweater,,,,,,,1,1,,,,,1,0,,
6153592,01:42:33.592,m,rolled up,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6164234,01:42:44.234,m,who's that boy?,0,,0,,1,boy,,,,,1,that,,,,,,,1,0,child,,,,,,,1,1,,,,,1,1,,
6167634,01:42:47.634,m,Usher has it buttoned,0,,0,,1,usher,,,,,1,it,,,,,,,0,1,motherssweater,,,,,,,1,0,,,,,0,1,,
6171850,01:42:51.850,m,uh huh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6173006,01:42:53.6,m,unbutton?,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6174978,01:42:54.978,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6177154,01:42:57.154,m,oh hold hold on,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6178140,01:42:58.140,m,Mommy will unbutton it,0,,0,,1,mommy,,,,,1,it,,,,,,,0,1,motherssweater,,,,,,,1,0,,,,,0,1,,
6179704,01:42:59.704,m,and then you can just take it off,0,,0,,0,,,,,,2,you,it,,,,,,0,2,child,motherssweater,,,,,,0,0,,,,,0,2,,
6180690,01:43:00.690,m,like a jacket,0,,0,,1,jacket,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6182832,01:43:02.832,m,oh jesus,0,,0,,1,jesus,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6184192,01:43:04.192,m,unbuttoned,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6191978,01:43:11.978,m,you wann put the ball in the sweater?,0,,0,,2,ball,sweater,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,2,1,,
6198268,01:43:18.268,m,go ahead do it,0,,0,,0,,,,,,1,it,,,,,,,0,1,ballinsweater,,,,,,,0,0,,,,,0,1,,
6214962,01:43:34.962,m,where is Usher?,0,,0,,1,usher,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6216934,01:43:36.934,m,oh my goodness,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6219892,01:43:39.892,m,there you are,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
6223224,01:43:43.224,m,you're gonna hide them behind the door,0,,0,,1,door,,,,,2,you,them,,,,,,0,2,child,sweaterandball,,,,,,1,0,,,,,1,2,,
6224992,01:43:44.992,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6225774,01:43:45.774,m,is that where you hide?,0,,0,,0,,,,,,2,that,you,,,,,,0,2,behinddoor,child,,,,,,0,0,,,,,0,2,,
6228086,01:43:48.86,m,yes,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6229276,01:43:49.276,m,ball,0,,0,,1,ball,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6230806,01:43:50.806,m,ball is hiding,0,,0,,1,ball,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6234104,01:43:54.104,m,you say hiding Usher,0,,0,,1,usher,,,,,1,you,,,,,,,0,1,child,,,,,,,1,1,,,,,0,1,,
6238456,01:43:58.456,m,good job,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6242026,01:44:02.26,m,Usher is,0,,0,,1,usher,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6242978,01:44:02.978,m,hiding,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6244610,01:44:04.610,m,where is Usher?,0,,0,,1,usher,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6248146,01:44:08.146,m,whooh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6249336,01:44:09.336,m,where is Usher?,0,,0,,1,usher,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6253110,01:44:13.110,m,yeah you open it,0,,0,,0,,,,,,2,you,it,,,,,,0,2,child,door,,,,,,0,0,,,,,0,2,,
6257190,01:44:17.190,m,I see you,0,,0,,0,,,,,,2,i,you,,,,,,0,2,mother,child,,,,,,0,0,,,,,0,2,,
6258992,01:44:18.992,m,[laugh],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6266982,01:44:26.982,m,I'm a little scared,0,,0,,0,,,,,,1,i,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,1,,
6267900,01:44:27.900,m,don't hurt me,0,,0,,0,,,,,,1,me,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,1,,
6270450,01:44:30.450,m,Mommy,0,,0,,1,mommy,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6271232,01:44:31.232,m,Mommy bounce it?,0,,0,,1,mommy,,,,,1,it,,,,,,,0,1,childsballtoy,,,,,,,1,0,,,,,0,1,,
6272660,01:44:32.660,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6273510,01:44:33.510,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6273850,01:44:33.850,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6279902,01:44:39.902,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6282486,01:44:42.486,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6287654,01:44:47.654,m,our neighbours hate us,0,,0,,1,neighbours,,,,,2,our,us,,,,,,1,1,theirneighbours,motherandchild,,,,,,1,1,,,,,1,2,,
6289932,01:44:49.932,m,[gasp],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6290986,01:44:50.986,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6293604,01:44:53.604,m,uhoh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6296222,01:44:56.222,m,yeah her shoe,0,,0,,1,shoe,,,,,1,her,,,,,,,1,0,researchersshoe,,,,,,,1,1,,,,,1,1,,
6300030,01:45:00.30,m,ah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6303668,01:45:03.668,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6305606,01:45:05.606,m,[laugh],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6310400,01:45:10.400,m,ah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6312032,01:45:12.32,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6312712,01:45:12.712,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6313426,01:45:13.426,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6313596,01:45:13.596,m,bounce bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,0,,
6316112,01:45:16.112,m,oh baby,0,,0,,1,baby,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6316792,01:45:16.792,m,oh no baby,0,,0,,1,baby,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6318594,01:45:18.594,m,oh no,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6320124,01:45:20.124,m,baby,0,,0,,1,baby,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6322708,01:45:22.708,m,is he sad?,0,,0,,0,,,,,,1,he,,,,,,,0,1,baby,,,,,,,0,0,,,,,0,1,,
6332704,01:45:32.704,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6333554,01:45:33.554,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6334132,01:45:34.132,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6334812,01:45:34.812,m,bounce bounce bounce bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,4,0,,
6338416,01:45:38.416,m,yeah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6338790,01:45:38.790,m,is that our ball?,0,,0,,1,ball,,,,,2,that,our,,,,,,1,1,childsballtoy,,,,,,,1,1,,,,,1,1,,
6339810,01:45:39.810,m,is our soccer ball bouncy?,0,,0,,1,soccerball,,,,,1,our,,,,,,,1,0,childsballtoy,,,,,,,1,1,,,,,3,1,,
6342054,01:45:42.54,m,it's like kinda bouncy,0,,0,,0,,,,,,1,it,,,,,,,0,1,childsballtoy,,,,,,,0,0,,,,,1,1,,
6344264,01:45:44.264,m,it's not the most bouncy ball,0,,0,,1,ball,,,,,1,it,,,,,,,0,1,childsballtoy,,,,,,,1,1,,,,,2,1,,
6347052,01:45:47.52,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6348956,01:45:48.956,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6350044,01:45:50.44,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6350520,01:45:50.520,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6351200,01:45:51.200,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6353920,01:45:53.920,m,yes,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6359768,01:45:59.768,m,[gasp],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6361944,01:46:01.944,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6362828,01:46:02.828,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6363610,01:46:03.610,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6364188,01:46:04.188,m,bounce bounce bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,3,0,,
6371294,01:46:11.294,m,all the xxx,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
6374762,01:46:14.762,m,I think,0,,0,,0,,,,,,1,i,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,1,,
6375442,01:46:15.442,m,kinda a little bit xxx,0,,0,,1,bit,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6378638,01:46:18.638,m,bounce it?,0,,0,,0,,,,,,1,it,,,,,,,0,1,childsballtoy,,,,,,,0,0,,,,,0,1,,
6381120,01:46:21.120,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6383058,01:46:23.58,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6383670,01:46:23.670,m,it hit yout foot,0,,0,,1,foot,,,,,2,it,your,,,,,,1,1,childsballtoy,childsfoot,,,,,,1,1,,,,,1,1,,
6384452,01:46:24.452,m,are you okay?,0,,0,,0,,,,,,1,you,,,,,,,0,1,childsballtoy,,,,,,,0,0,,,,,0,1,,
6386764,01:46:26.764,m,is it okay?,0,,0,,0,,,,,,0,,,,,,,,0,0,child,,,,,,,0,0,,,,,0,1,,
6388532,01:46:28.532,m,yeah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6389518,01:46:29.518,m,are you alright?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
6390572,01:46:30.572,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6393428,01:46:33.428,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6394482,01:46:34.482,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6394992,01:46:34.992,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6395434,01:46:35.434,m,oh babies,0,,0,,1,babies,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6397152,01:46:37.152,m,,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6398086,01:46:38.86,m,oh no baby,0,,0,,1,baby,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6399106,01:46:39.106,m,go check if the baby's okay,0,,0,,1,baby,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6401146,01:46:41.146,m,go say are you okay?,0,,0,,0,,,,,,1,you,,,,,,,0,1,babytoy,,,,,,,0,0,,,,,0,1,,
6410938,01:46:50.938,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6411550,01:46:51.550,m,shh shh baby,0,,0,,1,baby,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6413284,01:46:53.284,m,oh are you okay baby?,0,,0,,1,baby,,,,,1,you,,,,,,,0,1,babytoy,,,,,,,1,1,,,,,1,1,,
6414780,01:46:54.780,m,oh it's okay,0,,0,,0,,,,,,1,it,,,,,,,0,1,babytoy,,,,,,,0,0,,,,,0,1,,
6417092,01:46:57.92,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6417738,01:46:57.738,m,I think he's okay,0,,0,,0,,,,,,2,i,he,,,,,,0,2,mother,babytoy,,,,,,0,0,,,,,0,2,,
6418588,01:46:58.588,m,go put him back,0,,0,,0,,,,,,1,him,,,,,,,0,1,babytoy,,,,,,,0,0,,,,,0,1,,
6419166,01:46:59.166,m,in his stroller,0,,0,,1,stroller,,,,,1,his,,,,,,,1,0,stroller,,,,,,,1,1,,,,,1,1,,
6423144,01:47:03.144,m,good job,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6432902,01:47:12.902,m,nice,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6436064,01:47:16.64,m,yeah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6438614,01:47:18.614,m,nice,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6441232,01:47:21.232,m,bounce?,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6442218,01:47:22.218,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6443510,01:47:23.510,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6446332,01:47:26.332,m,uh baby,0,,0,,1,baby,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6446978,01:47:26.978,m,it didn't hit the baby,0,,0,,1,baby,,,,,1,it,,,,,,,0,1,childsballtoy,,,,,,,1,0,,,,,1,1,,
6447794,01:47:27.794,m,I think they are okay,0,,0,,0,,,,,,2,i,they,,,,,,0,2,mother,babytoy,,,,,,0,0,,,,,0,2,,
6449256,01:47:29.256,m,[gasp],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6451262,01:47:31.262,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6451942,01:47:31.942,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6452520,01:47:32.520,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6453064,01:47:33.64,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6453608,01:47:33.608,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6454934,01:47:34.934,m,the baby's okay,0,,0,,1,baby,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6457450,01:47:37.450,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6459184,01:47:39.184,m,[gasp],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6459830,01:47:39.830,m,bounce bounce bounce bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,4,0,,
6460831,01:47:40.831,m,,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6461358,01:47:41.358,m,,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6465270,01:47:45.270,m,jesus,0,,0,,1,jesus,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6475776,01:47:55.776,m,who gets the ball?,0,,0,,1,ball,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,1,,
6490158,01:48:10.158,m,you are doing it like Mama?,0,,0,,1,mama,,,,,2,you,it,,,,,,0,2,child,bounceball,,,,,,1,0,,,,,0,2,,
6493524,01:48:13.524,m,boucne,0,,0,,1,boucne,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6495836,01:48:15.836,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6497774,01:48:17.774,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6499440,01:48:19.440,m,ah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6500052,01:48:20.52,m,go get it,0,,0,,0,,,,,,1,it,,,,,,,0,1,childsballtoy,,,,,,,0,0,,,,,0,1,,
6502126,01:48:22.126,m,tell the babies to give it to us,0,,0,,1,babies,,,,,2,it,us,,,,,,0,2,childsballtoy,motherandchild,,,,,,1,0,,,,,1,2,,
6503690,01:48:23.690,m,babies,0,,0,,1,babies,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6504336,01:48:24.336,m,give us that ball,0,,0,,1,ball,,,,,2,us,that,,,,,,1,1,motherandchild,childsballtoy,,,,,,1,1,,,,,1,1,,
6509436,01:48:29.436,m,[laugh],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6512258,01:48:32.258,m,all done?,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
6521438,01:48:41.438,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6524634,01:48:44.634,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6532624,01:48:52.624,m,you're gonna do it yourself?,0,,0,,0,,,,,,2,you,it,,,,,,0,2,child,bounceball,,,,,,0,0,,,,,0,3,,
6535412,01:48:55.412,m,yeah nice,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6537282,01:48:57.282,m,yeah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6538846,01:48:58.846,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6540988,01:49:00.988,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6542008,01:49:02.8,m,bounce bounce bounce bounce bounce bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,6,0,,
6550406,01:49:10.406,m,are you okay bug?,0,,0,,1,bug,,,,,1,you,,,,,,,0,1,child,,,,,,,1,1,,,,,1,1,,
6557104,01:49:17.104,m,bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6559416,01:49:19.416,m,you're doing yoga?,0,,0,,1,yoga,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
6560062,01:49:20.62,m,like Daddy?,0,,0,,1,daddy,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6561830,01:49:21.830,m,stretch,0,,0,,1,stretch,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6565094,01:49:25.94,m,stretch,0,,0,,1,stretch,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6572744,01:49:32.744,m,bounce bouce bounce,0,,0,,1,bounce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,3,0,,
6574240,01:49:34.240,m,are you tired bug?,0,,0,,1,bug,,,,,1,you,,,,,,,0,1,child,,,,,,,1,1,,,,,1,1,,
6579714,01:49:39.714,m,you are a little bit tired?,0,,0,,1,bit,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,1,1,,
