Timestamp (ms),Timestamp,Speaker,Transcript,Showing（1/0）,Showing referent,Pointing (1/0),Pointing referent,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Noun label 5,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7,1_Pronoun_determiner (1/0),2_Pronoun_replacement (1/0),Pronoun Referent 1,Pronoun Referent 2,Pronoun Referent 3,Pronoun referent 4,Pronoun referent 5,Pronoun referent 6,Pronoun referent 7,Noun & Pronoun in the same utterance (1/0),Whether refer to the same object (1/0),Type of Play,exclude,reason_for_exclusion,general comments,Nouns_Spacy,Pronoun_Spacy,,
2264502,00:37:44.502,m,cookie,0,,0,,1,cookie,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
2267120,00:37:47.120,m,where are you going to go,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
2268956,00:37:48.956,m,bye?,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2271982,00:37:51.982,m,where are you putting you food tube?,0,,0,,1,foodtube,,,,,2,you,your,,,,,,1,1,child,foodtoy,,,,,,1,1,,,,,2,2,,
2278646,00:37:58.646,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2280754,00:38:00.754,m,I don't know if it's going to stand there,0,,0,,0,,,,,,2,i,it,,,,,,0,2,mother,foodtoy,,,,,,0,0,,,,,0,2,,
2293130,00:38:13.130,m,what,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
2307750,00:38:27.750,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2308464,00:38:28.464,m,look what I found,0,,0,,0,,,,,,1,i,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,2,,
2309790,00:38:29.790,m,I don't know if it works anymore,0,,0,,0,,,,,,2,i,it,,,,,,0,2,mother,dogtoy,,,,,,0,0,,,,,0,2,,
2313666,00:38:33.666,m,what kind of doggy,0,,0,,1,doggy,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,1,,
2315502,00:38:35.502,m,toop toop toop toop,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2317916,00:38:37.916,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2318120,00:38:38.120,m,give a kiss,0,,0,,1,kiss,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
2319684,00:38:39.684,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2322030,00:38:42.30,m,did you give a kiss?,0,,0,,1,kiss,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
2324716,00:38:44.716,m,what?,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
2327640,00:38:47.640,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2328660,00:38:48.660,m,hug hug hug,0,,0,,1,hug,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2329850,00:38:49.850,m,[kiss sounds],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2331958,00:38:51.958,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2333896,00:38:53.896,m,you think he is tired?,0,,0,,0,,,,,,2,you,he,,,,,,0,2,child,dogtoy,,,,,,0,0,,,,,0,2,,
2336242,00:38:56.242,m,do you want to put him in night night?,0,,0,,0,,,,,,2,you,him,,,,,,0,2,child,dogtoy,,,,,,0,0,,,,,2,2,,
2346170,00:39:06.170,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2348176,00:39:08.176,m,pick up your food,0,,0,,1,food,,,,,1,your,,,,,,,1,0,food,,,,,,,1,1,,,,,1,1,,
2358240,00:39:18.240,m,you want them xxx in?,0,,0,,0,,,,,,2,you,them,,,,,,0,2,child,foodtoy,,,,,,0,0,,,,,0,2,,
2362014,00:39:22.14,m,one,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2365686,00:39:25.686,m,two,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2372486,00:39:32.486,m,you want me to hold it,0,,0,,0,,,,,,3,you,me,it,,,,,0,3,child,mother,bucket,,,,,0,0,,,,,0,3,,
2379388,00:39:39.388,m,what's that,0,,0,,0,,,,,,1,that,,,,,,,0,1,foodtoy,,,,,,,0,0,,,,,0,2,,
2382652,00:39:42.652,m,what's,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
2383400,00:39:43.400,m,what's that,0,,0,,0,,,,,,1,that,,,,,,,0,1,carrottoy,,,,,,,0,0,,,,,0,2,,
2385474,00:39:45.474,m,carrot,0,,0,,1,carrot,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
2387378,00:39:47.378,m,I am holding it,0,,0,,0,,,,,,2,i,it,,,,,,0,2,mother,bucket,,,,,,0,0,,,,,0,2,,
2389792,00:39:49.792,m,you want me to come closer?,0,,0,,0,,,,,,2,you,me,,,,,,0,2,child,mother,,,,,,0,0,,,,,0,2,,
2398938,00:39:58.938,m,holding them all?,0,,0,,0,,,,,,1,them,,,,,,,0,1,foodtoy,,,,,,,0,0,,,,,0,2,,
2404820,00:40:04.820,m,look at that,0,,0,,0,,,,,,1,that,,,,,,,0,1,foodtoy,,,,,,,0,0,,,,,0,1,,
2409580,00:40:09.580,m,good job,0,,0,,1,job,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
2418998,00:40:18.998,m,it is a bear,0,,0,,1,bear,,,,,1,it,,,,,,,0,1,bear,,,,,,,1,1,,,,,1,1,,
2420630,00:40:20.630,m,is he dancing?,0,,0,,0,,,,,,1,he,,,,,,,0,1,bear,,,,,,,0,0,,,,,0,1,,
2423588,00:40:23.588,m,wieeee,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
2424540,00:40:24.540,m,is he jumping?,0,,0,,0,,,,,,1,he,,,,,,,0,1,bear,,,,,,,0,0,,,,,0,1,,
2426376,00:40:26.376,m,jump,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2426818,00:40:26.818,m,jump,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2427124,00:40:27.124,m,jump,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2427566,00:40:27.566,m,jump,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2427906,00:40:27.906,m,jump,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2428484,00:40:28.484,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2430014,00:40:30.14,m,do you want to make Elmo jump,0,,0,,1,elmo,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,0,1,,
2439398,00:40:39.398,m,yeah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2440826,00:40:40.826,m,are you jumping?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
2447898,00:40:47.898,m,jump,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2448476,00:40:48.476,m,jump,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2448850,00:40:48.850,m,jump,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2451910,00:40:51.910,m,is Elmo dancing?,0,,0,,1,elmo,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
2455174,00:40:55.174,m,Elmo is going in,0,,0,,1,elmo,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2456058,00:40:56.58,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2456262,00:40:56.262,m,is he dancing on all of your staff?,0,,0,,1,staff,,,,,2,he,your,,,,,,1,1,elmotoy,childsstaff,,,,,,1,1,,,,,1,3,,
2457656,00:40:57.656,m,wiee wiee,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
2459560,00:40:59.560,m,biu biu biu biu,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2460954,00:41:00.954,m,biu biu biu biu,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2462076,00:41:02.76,m,[gasping],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2462654,00:41:02.654,m,give him a hug,0,,0,,1,hug,,,,,1,him,,,,,,,0,1,elmotoy,,,,,,,1,0,,,,,1,1,,
2464116,00:41:04.116,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2464864,00:41:04.864,m,night night,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,0,,
2465918,00:41:05.918,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2468400,00:41:08.400,m,he is tired,0,,0,,0,,,,,,1,he,,,,,,,0,1,elmotoy,,,,,,,0,0,,,,,0,1,,
2471766,00:41:11.766,m,do you want to give Elmo a baba,0,,0,,2,elmo,baba,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
2477104,00:41:17.104,m,or you want to give him some water?,0,,0,,1,water,,,,,2,you,him,,,,,,0,2,child,elmotoy,,,,,,1,0,,,,,1,2,,
2480368,00:41:20.368,m,share some of your water with him,0,,0,,1,water,,,,,2,your,him,,,,,,1,1,childswater,elmotoy,,,,,,1,1,,,,,1,3,,
2482408,00:41:22.408,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2482510,00:41:22.510,m,you are going to brush his teeth?,0,,0,,1,teeth,,,,,2,you,his,,,,,,1,1,child,toysteeth,,,,,,1,1,,,,,1,2,,
2485128,00:41:25.128,m,good job,0,,0,,1,job,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
2490160,00:41:30.160,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2491690,00:41:31.690,m,[kissing sound],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
2492744,00:41:32.744,m,it is so nice of you,0,,0,,0,,,,,,2,it,you,,,,,,0,2,kiss,child,,,,,,0,0,,,,,0,2,,
2495498,00:41:35.498,m,oh no,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2496824,00:41:36.824,m,no no no,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2497844,00:41:37.844,m,you don't need to do that,0,,0,,0,,,,,,2,you,that,,,,,,0,2,child,organize,,,,,,0,0,,,,,0,2,,
2506208,00:41:46.208,m,are you organizing?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
2510254,00:41:50.254,m,why don't you eat a berry,0,,0,,1,berry,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
2513960,00:41:53.960,m,bless you,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
2516170,00:41:56.170,m,bless you,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
2519536,00:41:59.536,m,here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2520148,00:42:00.148,m,Elmo can sit and eat,0,,0,,1,elmo,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2523004,00:42:03.4,m,why don't you give him some berries,0,,0,,1,berries,,,,,2,you,him,,,,,,0,2,child,elmotoy,,,,,,1,0,,,,,1,2,,
2533782,00:42:13.782,m,ummm,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2536740,00:42:16.740,m,yeah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2539256,00:42:19.256,m,do you want your doggies,0,,0,,1,doggies,,,,,2,you,your,,,,,,1,1,child,dogtoy,,,,,,1,1,,,,,1,2,,
2540956,00:42:20.956,m,who is this?,1,peppatoy,0,,0,,,,,,1,this,,,,,,,0,1,peppatoy,,,,,,,0,0,,,,,0,2,,
2542792,00:42:22.792,m,Peppa,0,,0,,1,peppa,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2546396,00:42:26.396,m,what's this Peppa do?,0,,0,,1,peppa,,,,,1,this,,,,,,,1,0,peppatoy,,,,,,,1,1,,,,,0,1,,
2548742,00:42:28.742,m,[gasping],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2549966,00:42:29.966,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2550442,00:42:30.442,m,I will get it,0,,0,,0,,,,,,2,i,it,,,,,,0,2,mother,peppa,,,,,,0,0,,,,,0,2,,
2552788,00:42:32.788,m,here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2557446,00:42:37.446,m,he is not home,0,,0,,1,home,,,,,1,he,,,,,,,0,1,grandpa,,,,,,,1,0,,,,,1,1,,
2558908,00:42:38.908,m,that's grandma and grandpa,0,,0,,2,grandma,grandpa,,,,1,that,,,,,,,0,1,grandparents,,,,,,,0,0,,,,,2,1,,
2600626,00:43:20.626,m,here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2603890,00:43:23.890,m,say bye bye,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2604672,00:43:24.672,m,say do you need anything from above here,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,2,,
2606814,00:43:26.814,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2608786,00:43:28.786,m,say love you,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
2611472,00:43:31.472,m,say love you,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
2613512,00:43:33.512,m,love you,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
2617184,00:43:37.184,m,what?,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
2620006,00:43:40.6,m,yeah I know,0,,0,,0,,,,,,1,i,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,1,,
2620414,00:43:40.414,m,I just want to put the shorts on you okay,0,,0,,1,shorts,,,,,2,i,you,,,,,,0,2,mother,child,,,,,,1,0,,,,,1,2,,
2624256,00:43:44.256,m,do you want to see grandma and grandpa,0,,0,,2,grandma,grandpa,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,2,1,,
2627146,00:43:47.146,m,they just went out outside XXX,0,,0,,1,outside,,,,,1,they,,,,,,,0,1,grandmaandgrandpa,,,,,,,1,0,,,,,1,1,,
2674066,00:44:34.66,m,careful careful,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2676684,00:44:36.684,m,do you see them outside,0,,0,,1,outside,,,,,2,you,them,,,,,,0,2,child,grandmaandgrandpa,,,,,,1,0,,,,,0,2,,
2678860,00:44:38.860,m,you say hi grandma,0,,0,,1,grandma,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
2682192,00:44:42.192,m,what do you see out there,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,2,,
2685354,00:44:45.354,m,cars?,0,,0,,1,cars,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
2687836,00:44:47.836,m,um?,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2693446,00:44:53.446,m,grandpa,0,,0,,1,grandpa,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
2694296,00:44:54.296,m,do you see doggies?,0,,0,,1,doggies,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
2696234,00:44:56.234,m,do you see xxx bicycles,0,,0,,1,bicycles,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
2699974,00:44:59.974,m,yeah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2706604,00:45:06.604,m,are your doggy and you going to go outside,0,,0,,2,doggy,outside,,,,2,your,you,,,,,,1,1,dogtoy,child,,,,,,1,1,,,,,1,2,,
2711092,00:45:11.92,m,where is the other doggy,0,,0,,1,doggy,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
2717212,00:45:17.212,m,here you go,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
2719728,00:45:19.728,m,oh you want to put the other doggie,0,,0,,1,doggie,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
2730166,00:45:30.166,m,what's wrong,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
2733158,00:45:33.158,m,here you can see,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
2734178,00:45:34.178,m,like this,0,,0,,0,,,,,,1,this,,,,,,,0,1,dogtoy,,,,,,,0,0,,,,,0,1,,
2736184,00:45:36.184,m,put your other one out,0,,0,,1,one,,,,,1,your,,,,,,,1,0,dogtoy,,,,,,,1,1,,,,,0,1,,
2741046,00:45:41.46,m,what do you see outside,0,,0,,1,outside,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,0,2,,
2744922,00:45:44.922,m,Angie?,0,,0,,1,angie,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2745806,00:45:45.806,m,no,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2745976,00:45:45.976,m,Angie is actually with Layla right now,0,,0,,2,angie,laya,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2752266,00:45:52.266,m,do you miss Lorie?,0,,0,,1,lorie,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,0,1,,
2755700,00:45:55.700,m,what,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
2758760,00:45:58.760,m,no,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2760460,00:46:00.460,m,how do you step off of the stool,0,,0,,1,stool,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
2770796,00:46:10.796,m,there you go,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
2773346,00:46:13.346,m,I am going to,0,,0,,0,,,,,,1,i,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,1,,
2773380,00:46:13.380,m,we are going to do something else puppy,0,,0,,1,puppy,,,,,1,we,,,,,,,0,1,motherandchild,,,,,,,1,0,,,,,0,2,,
2776372,00:46:16.372,m,we are going to do something else pups,0,,0,,1,pups,,,,,1,we,,,,,,,0,1,motherandchild,,,,,,,1,0,,,,,1,2,,
2778616,00:46:18.616,m,[making sound],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
2779908,00:46:19.908,m,[making sound],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
2784430,00:46:24.430,m,want to read a book?,0,,0,,1,book,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
2792148,00:46:32.148,m,here look,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2795310,00:46:35.310,m,El,0,,0,,1,el,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
2796636,00:46:36.636,m,[gasping],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2797384,00:46:37.384,m,can you do a summer song,0,,0,,1,summersong,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,2,1,,
2799662,00:46:39.662,m,or you want to pick up a book for mommy?,0,,0,,2,book,mommy,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,2,1,,
2803674,00:46:43.674,m,do you need help on opening?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,2,1,,
2806598,00:46:46.598,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2809114,00:46:49.114,m,oh there you go,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
2809930,00:46:49.930,m,you got that one,0,,0,,1,one,,,,,2,you,that,,,,,,1,1,child,book,,,,,,1,1,,,,,0,1,,
2811766,00:46:51.766,m,pick up a book,0,,0,,1,book,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
2813602,00:46:53.602,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2822204,00:47:02.204,m,we got a boo boo,0,,0,,1,booboo,,,,,1,we,,,,,,,0,1,motherandchild,,,,,,,1,0,,,,,1,1,,
2824618,00:47:04.618,m,come here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2824686,00:47:04.686,m,let me kiss your boo boo,0,,0,,1,booboo,,,,,2,me,your,,,,,,1,1,mother,pain,,,,,,1,1,,,,,2,2,,
2827066,00:47:07.66,m,mua,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
2828188,00:47:08.188,m,oh better,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2839204,00:47:19.204,m,oh my goodness,0,,0,,0,,,,,,1,my,,,,,,,0,1,mother,,,,,,,0,0,,,,,1,0,,
2860998,00:47:40.998,m,[gasping],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2862290,00:47:42.290,m,oh my god,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2862800,00:47:42.800,m,what is this book,0,,0,,1,book,,,,,1,this,,,,,,,1,0,spidersbook,,,,,,,1,1,,,,,1,1,,
2865724,00:47:45.724,m,spiders' tea party,0,,0,,1,spidersbook,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,3,0,,
2869090,00:47:49.90,m,do you want to read this one?,0,,0,,1,one,,,,,2,you,this,,,,,,1,1,child,spidersbook,,,,,,1,1,,,,,1,1,,
2872388,00:47:52.388,m,yeah?,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2882316,00:48:02.316,m,what,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
2899418,00:48:19.418,m,turn it turn it around,0,,0,,0,,,,,,2,it,it,,,,,,0,2,book,book,,,,,,0,0,,,,,0,2,,
2901832,00:48:21.832,m,good job,0,,0,,1,job,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
2905436,00:48:25.436,m,what's in that book,0,,0,,1,book,,,,,1,that,,,,,,,1,0,book,,,,,,,1,1,,,,,1,1,,
2908054,00:48:28.54,m,what do you see,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,2,,
2912576,00:48:32.576,m,show me,0,,0,,0,,,,,,1,me,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,1,,
2913256,00:48:33.256,m,[gasping],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2914004,00:48:34.4,m,what is that,0,,0,,0,,,,,,1,that,,,,,,,0,1,noise,,,,,,,0,0,,,,,0,2,,
2917506,00:48:37.506,m,that is just the noise of the door,0,,0,,2,noise,door,,,,1,that,,,,,,,0,1,noise,,,,,,,1,1,,,,,2,1,,
2924170,00:48:44.170,m,what are you doing,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,2,,
2927468,00:48:47.468,m,can i see,0,,0,,0,,,,,,1,i,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,1,,
2928454,00:48:48.454,m,thatk you,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
2930052,00:48:50.52,m,who is this,0,,0,,0,,,,,,1,this,,,,,,,0,1,littlebears,,,,,,,0,0,,,,,0,2,,
2934064,00:48:54.64,m,those are little bears,0,,0,,1,bears,,,,,1,those,,,,,,,0,1,littlebears,,,,,,,1,1,,,,,1,1,,
2937770,00:48:57.770,m,do you want to sing the wheel ont he bus,0,,0,,1,wheelonthebus,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,3,2,,
2940932,00:49:00.932,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2941544,00:49:01.544,m,there is the book right there,0,,1,closet,1,book,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,1,,
2944162,00:49:04.162,m,the wheel on the bus,0,,0,,1,wheelonthebus,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,0,,
2945352,00:49:05.352,m,this one,0,,0,,1,one,,,,,1,this,,,,,,,1,0,wheelbook,,,,,,,1,1,,,,,1,0,,
2949432,00:49:09.432,m,do you want to stand there?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
2953104,00:49:13.104,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2955552,00:49:15.552,m,ready,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2957116,00:49:17.116,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2958374,00:49:18.374,m,the wheel on the bus go,0,,0,,1,wheelonthebus,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,0,,
2964086,00:49:24.86,m,round round round,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
2967316,00:49:27.316,m,uh we have to,0,,0,,0,,,,,,1,we,,,,,,,0,1,motherandchild,,,,,,,0,0,,,,,0,1,,
2967962,00:49:27.962,m,I think it broke actually El,0,,0,,1,el,,,,,2,i,it,,,,,,0,2,mother,wheelbook,,,,,,1,0,,,,,0,2,,
2969968,00:49:29.968,m,it used to go like this,0,,0,,0,,,,,,2,it,this,,,,,,0,2,wheelbook,book,,,,,,0,0,,,,,0,2,,
