Timestamp (ms),Timestamp,Speaker,Transcript,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Noun label 5,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7,Nouns_Spacy,Pronoun_Spacy,,
1626900,00:27:06.900,m,I would clean your pee pee,1,peepee,,,,,2,i,your,,,,,,1,2,,
1632782,00:27:12.782,m,go,0,,,,,,0,,,,,,,,0,0,,
1633190,00:27:13.190,m,what is that?,0,,,,,,1,that,,,,,,,0,2,,
1633666,00:27:13.666,m,a penny?,1,penny,,,,,0,,,,,,,,1,0,,
1635400,00:27:15.400,m,say penny?,1,penny,,,,,0,,,,,,,,1,0,,
1637712,00:27:17.712,m,good,0,,,,,,0,,,,,,,,0,0,,
1638052,00:27:18.52,m,a penny,1,penny,,,,,0,,,,,,,,1,0,,
1639072,00:27:19.72,m,where's your quarter?,1,quarter,,,,,1,your,,,,,,,1,1,,
1642574,00:27:22.574,m,where's your quarter?,1,quarter,,,,,1,your,,,,,,,1,1,,
1646246,00:27:26.246,m,which one is the quarter?,2,one,quarter,,,,0,,,,,,,,2,0,,
1647402,00:27:27.402,m,big one is the quarter,2,one,quarter,,,,0,,,,,,,,2,0,,
1649680,00:27:29.680,m,you got one quarter,1,quarter,,,,,1,you,,,,,,,1,1,,
1650666,00:27:30.666,m,you got two quarters,1,quarters,,,,,1,you,,,,,,,1,1,,
1652128,00:27:32.128,m,good job,0,,,,,,0,,,,,,,,1,0,,
1663076,00:27:43.76,m,let's put your shorts on,1,shorts,,,,,1,your,,,,,,,1,2,,
1664368,00:27:44.368,m,and you all set,0,,,,,,1,you,,,,,,,0,2,,
1668856,00:27:48.856,m,xxx how fast was that?,0,,,,,,1,that,,,,,,,0,1,,
1675554,00:27:55.554,m,one more,1,one,,,,,0,,,,,,,,0,0,,
1676438,00:27:56.438,m,go ahead sit up,0,,,,,,0,,,,,,,,0,0,,
1677696,00:27:57.696,m,put the last quarter in,1,quarter,,,,,0,,,,,,,,1,0,,
1687624,00:28:07.624,m,take your time,1,time,,,,,1,your,,,,,,,1,1,,
1688372,00:28:08.372,m,good job,0,,,,,,0,,,,,,,,1,0,,
1690072,00:28:10.72,m,where's the penny?,1,penny,,,,,0,,,,,,,,1,0,,
1691772,00:28:11.772,m,you got it,0,,,,,,2,you,it,,,,,,0,2,,
1692486,00:28:12.486,m,oh,0,,,,,,0,,,,,,,,0,0,,
1694798,00:28:14.798,m,oh,0,,,,,,0,,,,,,,,0,0,,
1695852,00:28:15.852,m,you got the quarter,1,quarter,,,,,1,you,,,,,,,1,1,,
1699966,00:28:19.966,m,good job,0,,,,,,0,,,,,,,,1,0,,
1700578,00:28:20.578,m,now put the quarter and penny in,2,quarter,penny,,,,0,,,,,,,,2,0,,
1704862,00:28:24.862,m,take your time,1,time,,,,,1,your,,,,,,,1,1,,
1711254,00:28:31.254,m,one more,1,one,,,,,0,,,,,,,,0,0,,
1711968,00:28:31.968,m,that's close,0,,,,,,1,that,,,,,,,0,1,,
1713464,00:28:33.464,m,uhoh,0,,,,,,0,,,,,,,,0,0,,
1715674,00:28:35.674,m,one more,1,one,,,,,0,,,,,,,,0,0,,
1717646,00:28:37.646,m,yay,0,,,,,,0,,,,,,,,1,0,,
1721046,00:28:41.46,m,high five,0,,,,,,0,,,,,,,,0,0,,
1721794,00:28:41.794,m,xxx,0,,,,,,0,,,,,,,,0,0,,
1722712,00:28:42.712,m,whooh whooh whooh whooh,0,,,,,,0,,,,,,,,0,1,,
1724072,00:28:44.72,m,yay you did it,0,,,,,,2,you,it,,,,,,0,2,,
1724854,00:28:44.854,m,you did it you did it you did it you did it,0,,,,,,2,you,it,,,,,,0,8,,
1726860,00:28:46.860,m,you did it you did it you did it,0,,,,,,2,you,it,,,,,,0,6,,
1728220,00:28:48.220,m,where's your elephant?,1,elephant,,,,,1,your,,,,,,,1,1,,
1730634,00:28:50.634,m,no look at over there,0,,,,,,0,,,,,,,,1,0,,
1734000,00:28:54.0,m,wow,0,,,,,,0,,,,,,,,0,0,,
1738930,00:28:58.930,m,look at your big elephant,1,elephant,,,,,1,your,,,,,,,1,1,,
1740698,00:29:00.698,m,who's this?,0,,,,,,1,this,,,,,,,0,2,,
1745254,00:29:05.254,m,Elmo?,1,elmo,,,,,0,,,,,,,,0,0,,
1748688,00:29:08.688,m,all your books,1,books,,,,,1,your,,,,,,,1,2,,
1758208,00:29:18.208,m,Marciano,1,marciano,,,,,0,,,,,,,,0,0,,
1760112,00:29:20.112,m,hey Marc,1,marc,,,,,0,,,,,,,,0,0,,
1762016,00:29:22.16,m,you're not gonna listen to me?,0,,,,,,2,you,me,,,,,,0,2,,
1768204,00:29:28.204,m,when you have to pee pee,1,peepee,,,,,1,you,,,,,,,0,1,,
1769088,00:29:29.88,m,go to your potty,1,potty,,,,,1,your,,,,,,,1,1,,
1769768,00:29:29.768,m,okay?,0,,,,,,0,,,,,,,,0,0,,
1771400,00:29:31.400,m,okay Marciano?,1,marciano,,,,,0,,,,,,,,0,0,,
1773474,00:29:33.474,m,you need a napkin here,1,napkin,,,,,1,you,,,,,,,1,1,,
1782688,00:29:42.688,m,no,0,,,,,,0,,,,,,,,0,0,,
1783028,00:29:43.28,m,you are not taking a bath,1,bath,,,,,1,you,,,,,,,1,1,,
1784184,00:29:44.184,m,oh no no,0,,,,,,0,,,,,,,,0,0,,
1785918,00:29:45.918,m,oh,0,,,,,,0,,,,,,,,0,0,,
1786326,00:29:46.326,m,[laugh],0,,,,,,0,,,,,,,,0,0,,
1788005,00:29:48.5,m,oh the gugu is coming.,1,gugu,,,,,0,,,,,,,,1,0,,
1789862,00:29:49.862,m,here,0,,,,,,0,,,,,,,,0,0,,
1790542,00:29:50.542,m,come,0,,,,,,0,,,,,,,,0,0,,
1791766,00:29:51.766,m,here,0,,,,,,0,,,,,,,,0,0,,
1792208,00:29:52.208,m,now clean your nose,1,nose,,,,,1,your,,,,,,,1,1,,
1793194,00:29:53.194,m,clean your hands,1,hands,,,,,1,your,,,,,,,1,1,,
1793942,00:29:53.942,m,thank you,0,,,,,,1,you,,,,,,,0,1,,
1796220,00:29:56.220,m,then go put it in the garbage,1,garbage,,,,,1,it,,,,,,,1,1,,
1798668,00:29:58.668,m,no no,0,,,,,,0,,,,,,,,0,0,,
1798974,00:29:58.974,m,not in the toilet,1,toilet,,,,,0,,,,,,,,1,0,,
1799382,00:29:59.382,m,because toilet is not working,1,toilet,,,,,0,,,,,,,,1,0,,
1800368,00:30:00.368,m,go put it in the,0,,,,,,1,it,,,,,,,0,2,,
1800810,00:30:00.810,m,it's okay,0,,,,,,1,it,,,,,,,0,1,,
1801116,00:30:01.116,m,not,0,,,,,,0,,,,,,,,0,0,,
1802374,00:30:02.374,m,not,0,,,,,,0,,,,,,,,0,0,,
1802544,00:30:02.544,m,not in the toilet,1,toilet,,,,,0,,,,,,,,1,0,,
1803122,00:30:03.122,m,xxx is not working,0,,,,,,0,,,,,,,,0,0,,
1803972,00:30:03.972,m,toilet is not okay,1,toilet,,,,,0,,,,,,,,1,0,,
1805128,00:30:05.128,m,[laugh],0,,,,,,0,,,,,,,,0,0,,
1805876,00:30:05.876,m,look,0,,,,,,0,,,,,,,,0,0,,
1806318,00:30:06.318,m,there's a xxx,0,,,,,,0,,,,,,,,0,2,,
1807440,00:30:07.440,m,Grandma put a garbage bag,2,grandma,garbagebag,,,,0,,,,,,,,2,0,,
1809174,00:30:09.174,m,look,0,,,,,,0,,,,,,,,0,0,,
1809310,00:30:09.310,m,right here,0,,,,,,0,,,,,,,,0,0,,
1809922,00:30:09.922,m,put it here bubs,1,bubs,,,,,1,it,,,,,,,1,1,,
1812676,00:30:12.676,m,no no you can't flush the toilet,1,toilet,,,,,1,you,,,,,,,1,1,,
1813900,00:30:13.900,m,that's not working right now,0,,,,,,1,that,,,,,,,0,1,,
1814920,00:30:14.920,m,bubby,1,bubby,,,,,0,,,,,,,,0,0,,
1816586,00:30:16.586,m,it's not working,0,,,,,,1,it,,,,,,,0,1,,
1817164,00:30:17.164,m,go,0,,,,,,0,,,,,,,,0,0,,
1822128,00:30:22.128,m,go,0,,,,,,0,,,,,,,,0,0,,
1825120,00:30:25.120,m,[laugh],0,,,,,,0,,,,,,,,0,0,,
1827262,00:30:27.262,m,no it's not working,0,,,,,,1,it,,,,,,,0,1,,
1828180,00:30:28.180,m,she knows that,0,,,,,,2,she,that,,,,,,0,1,,
1828826,00:30:28.826,m,we told her it's not working,0,,,,,,3,we,her,it,,,,,0,3,,
1831750,00:30:31.750,m,and her name is not lady,1,lady,,,,,1,her,,,,,,,1,1,,
1832974,00:30:32.974,m,it's,0,,,,,,1,it,,,,,,,0,1,,
1833314,00:30:33.314,m,Katelyn,1,katelyn,,,,,0,,,,,,,,1,0,,
1836034,00:30:36.34,m,Katelyn,1,katelyn,,,,,0,,,,,,,,1,0,,
1836748,00:30:36.748,m,yes,0,,,,,,0,,,,,,,,0,0,,
1838176,00:30:38.176,m,say Katelyn?,1,katelyn,,,,,0,,,,,,,,0,0,,
1840624,00:30:40.624,m,not lady,1,lady,,,,,0,,,,,,,,0,0,,
1843412,00:30:43.412,m,no no no,0,,,,,,0,,,,,,,,0,0,,
1844262,00:30:44.262,m,Kate Katelyn,2,kate,katelyn,,,,0,,,,,,,,0,0,,
1846642,00:30:46.642,m,no,0,,,,,,0,,,,,,,,0,0,,
1846778,00:30:46.778,m,not lady,1,lady,,,,,0,,,,,,,,0,0,,
1849838,00:30:49.838,m,Katelyn,1,katelyn,,,,,0,,,,,,,,1,0,,
1852354,00:30:52.354,m,not baby,1,baby,,,,,0,,,,,,,,0,0,,
1853680,00:30:53.680,m,[laugh],0,,,,,,0,,,,,,,,0,0,,
1854326,00:30:54.326,m,you're a silly boy,1,boy,,,,,1,you,,,,,,,1,1,,
1872040,00:31:12.40,m,no no no,0,,,,,,0,,,,,,,,0,0,,
1874420,00:31:14.420,m,here,0,,,,,,0,,,,,,,,0,0,,
1875746,00:31:15.746,m,you want some fishies?,1,fishies,,,,,1,you,,,,,,,1,1,,
1877276,00:31:17.276,m,or watermelon?,1,watermelon,,,,,0,,,,,,,,1,0,,
1880200,00:31:20.200,m,that's not a good game,1,game,,,,,1,that,,,,,,,1,1,,
1886524,00:31:26.524,m,xxx a watermelon?,1,watermelon,,,,,0,,,,,,,,1,0,,
1889924,00:31:29.924,m,say no thank you.,0,,,,,,1,you,,,,,,,0,1,,
1898254,00:31:38.254,m,you're a silly boy,1,boy,,,,,1,you,,,,,,,1,1,,
1902470,00:31:42.470,m,push you?,0,,,,,,1,you,,,,,,,0,1,,
1910324,00:31:50.324,m,xxx,0,,,,,,0,,,,,,,,0,0,,
1912908,00:31:52.908,m,hmm?,0,,,,,,0,,,,,,,,0,0,,
1916546,00:31:56.546,m,what do you want me to put?,0,,,,,,2,you,me,,,,,,0,3,,
1919266,00:31:59.266,m,Kate can't do it,1,kate,,,,,1,it,,,,,,,0,1,,
1920048,00:32:00.48,m,no she can't sit down with you,0,,,,,,2,she,you,,,,,,0,2,,
1921510,00:32:01.510,m,she don't fit,0,,,,,,1,she,,,,,,,0,1,,
1925794,00:32:05.794,m,whooh,0,,,,,,0,,,,,,,,0,0,,
1926712,00:32:06.712,m,whooh,0,,,,,,0,,,,,,,,0,0,,
1928208,00:32:08.208,m,whooh whooh whooh whooh,0,,,,,,0,,,,,,,,0,1,,
1932322,00:32:12.322,m,whoah,0,,,,,,0,,,,,,,,0,0,,
1936164,00:32:16.164,m,it's not working proper,0,,,,,,1,it,,,,,,,0,1,,
1937422,00:32:17.422,m,no,0,,,,,,0,,,,,,,,0,0,,
1938714,00:32:18.714,m,now,0,,,,,,0,,,,,,,,0,0,,
1939700,00:32:19.700,m,[laugh],0,,,,,,0,,,,,,,,0,0,,
1942012,00:32:22.12,m,whoah look at this bud,1,bud,,,,,1,this,,,,,,,1,0,,
1945514,00:32:25.514,m,go Marc,1,marc,,,,,0,,,,,,,,0,0,,
1946602,00:32:26.602,m,go Marc.,1,marc,,,,,0,,,,,,,,0,0,,
1947554,00:32:27.554,m,go Marc.,1,marc,,,,,0,,,,,,,,0,0,,
1948948,00:32:28.948,m,whoah,0,,,,,,0,,,,,,,,0,0,,
1950036,00:32:30.36,m,oopsie,0,,,,,,0,,,,,,,,0,0,,
1950512,00:32:30.512,m,Mommy's xxx  came off,1,mommy,,,,,0,,,,,,,,0,0,,
1953708,00:32:33.708,m,I got it,0,,,,,,2,i,it,,,,,,0,2,,
1957924,00:32:37.924,m,there we go,0,,,,,,1,we,,,,,,,0,1,,
1958706,00:32:38.706,m,now you could,0,,,,,,1,you,,,,,,,0,1,,
1960236,00:32:40.236,m,Mommy can't sit down there,1,mommy,,,,,0,,,,,,,,0,0,,
1961460,00:32:41.460,m,I don't fit,0,,,,,,1,i,,,,,,,0,1,,
1963772,00:32:43.772,m,but I,0,,,,,,1,i,,,,,,,0,1,,
1964622,00:32:44.622,m,I don't fit,0,,,,,,1,i,,,,,,,0,1,,
1965200,00:32:45.200,m,my butt is too big,1,butt,,,,,1,my,,,,,,,1,1,,
1969042,00:32:49.42,m,yeah it's too big,0,,,,,,1,it,,,,,,,0,1,,
1969654,00:32:49.654,m,I can't fit,0,,,,,,1,i,,,,,,,0,1,,
1970946,00:32:50.946,m,and she's too little,0,,,,,,1,she,,,,,,,0,1,,
1972068,00:32:52.68,m,her butt is too little,1,butt,,,,,1,her,,,,,,,1,1,,
1973972,00:32:53.972,m,you are just right,0,,,,,,1,you,,,,,,,0,1,,
1978086,00:32:58.86,m,Mommy can't sit there buddy,2,mommy,buddy,,,,0,,,,,,,,1,0,,
1981418,00:33:01.418,m,Katy is too little,1,katy,,,,,0,,,,,,,,0,0,,
1983288,00:33:03.288,m,Katy's too little,1,katy,,,,,0,,,,,,,,0,0,,
1984206,00:33:04.206,m,Mommy's too big.,1,mommy,,,,,0,,,,,,,,0,0,,
1985566,00:33:05.566,m,but you perfect,0,,,,,,1,you,,,,,,,0,1,,
1986518,00:33:06.518,m,you can fit there,0,,,,,,1,you,,,,,,,0,1,,
1988966,00:33:08.966,m,who?,0,,,,,,0,,,,,,,,0,1,,
1989748,00:33:09.748,m,not lady it's,1,lady,,,,,1,it,,,,,,,0,1,,
1990802,00:33:10.802,m,Katelyn,1,katelyn,,,,,0,,,,,,,,1,0,,
1993726,00:33:13.726,m,no because she's working,0,,,,,,1,she,,,,,,,0,1,,
1996378,00:33:16.378,m,see?,0,,,,,,0,,,,,,,,0,0,,
1996684,00:33:16.684,m,she's working,0,,,,,,1,she,,,,,,,0,1,,
1998928,00:33:18.928,m,yeah,0,,,,,,0,,,,,,,,0,0,,
1999336,00:33:19.336,m,so she can't sit down right now,0,,,,,,1,she,,,,,,,0,1,,
2001274,00:33:21.274,m,she play with you later,0,,,,,,2,she,you,,,,,,0,2,,
2006850,00:33:26.850,m,good job,0,,,,,,0,,,,,,,,1,0,,
2009196,00:33:29.196,m,oh you wanted the kite?,1,kite,,,,,1,you,,,,,,,1,1,,
2010896,00:33:30.896,m,the kite?,1,kite,,,,,0,,,,,,,,1,0,,
2013548,00:33:33.548,m,Marciano go fall like that,1,marciano,,,,,1,that,,,,,,,0,1,,
2015350,00:33:35.350,m,you need need Mommy Mommy's help,2,mommy,help,,,,1,you,,,,,,,2,1,,
2016744,00:33:36.744,m,let's see if you can do it,0,,,,,,2,you,it,,,,,,0,3,,
2017390,00:33:37.390,m,if not,0,,,,,,0,,,,,,,,0,0,,
2019430,00:33:39.430,m,oops,0,,,,,,0,,,,,,,,1,0,,
2020246,00:33:40.246,m,[laugh],0,,,,,,0,,,,,,,,0,0,,
2021980,00:33:41.980,m,go,0,,,,,,0,,,,,,,,0,0,,
2022898,00:33:42.898,m,xxx,0,,,,,,0,,,,,,,,0,0,,
2023578,00:33:43.578,m,whooh,0,,,,,,0,,,,,,,,0,0,,
2029596,00:33:49.596,m,go Marc,1,marc,,,,,0,,,,,,,,0,0,,
2030480,00:33:50.480,m,go Marc,1,marc,,,,,0,,,,,,,,0,0,,
2031602,00:33:51.602,m,go Marc,1,marc,,,,,0,,,,,,,,0,0,,
2032146,00:33:52.146,m,go Marc,1,marc,,,,,0,,,,,,,,0,0,,
2035410,00:33:55.410,m,you want to go outside?,1,outside,,,,,1,you,,,,,,,0,1,,
2037858,00:33:57.858,m,whooh whooh whooh,0,,,,,,0,,,,,,,,0,0,,
2040306,00:34:00.306,m,we're not taking you outside right now,1,outside,,,,,2,we,you,,,,,,0,2,,
2041904,00:34:01.904,m,it's too cold today,0,,,,,,1,it,,,,,,,1,1,,
2043264,00:34:03.264,m,you need a sweater and you got to get dressed proper,1,sweater,,,,,2,you,you,,,,,,1,2,,
2047752,00:34:07.752,m,you gonna go by yourself?,0,,,,,,1,you,,,,,,,0,2,,
2052274,00:34:12.274,m,this one,1,one,,,,,1,this,,,,,,,1,0,,
2059720,00:34:19.720,m,do it.,0,,,,,,1,it,,,,,,,0,1,,
2061352,00:34:21.352,m,do it bubby,0,,,,,,1,it,,,,,,,0,1,,
2068186,00:34:28.186,m,[laugh],0,,,,,,0,,,,,,,,0,0,,
2069648,00:34:29.648,m,you press it,0,,,,,,1,it,,,,,,,0,2,,
2070498,00:34:30.498,m,it's working a little bit,1,bit,,,,,1,it,,,,,,,1,1,,
2071518,00:34:31.518,m,batteries are not,1,batteries,,,,,0,,,,,,,,1,0,,
2073150,00:34:33.150,m,they're almost dying,0,,,,,,1,they,,,,,,,0,1,,
2076380,00:34:36.380,m,you press it,0,,,,,,2,you,it,,,,,,0,2,,
2077026,00:34:37.26,m,go ahead,0,,,,,,0,,,,,,,,0,0,,
2082942,00:34:42.942,m,the batteries died,1,batteries,,,,,0,,,,,,,,1,0,,
2086070,00:34:46.70,m,we got to buy,0,,,,,,1,we,,,,,,,0,1,,
2087396,00:34:47.396,m,oh,0,,,,,,0,,,,,,,,0,0,,
2089096,00:34:49.96,m,the batteries died,1,batteries,,,,,0,,,,,,,,1,0,,
2090490,00:34:50.490,m,we have to get new batteries for it,1,newbatteries,,,,,2,we,it,,,,,,1,2,,
2102390,00:35:02.390,m,you turn to Tiny Tim,1,tinytim,,,,,1,you,,,,,,,0,1,,
2105552,00:35:05.552,m,where's Tiny Tim?,1,tinytim,,,,,0,,,,,,,,0,0,,
2109326,00:35:09.326,m,oh my goodness,0,,,,,,0,,,,,,,,1,0,,
2110244,00:35:10.244,m,put him in the boat,1,boat,,,,,1,him,,,,,,,1,1,,
2111740,00:35:11.740,m,don't throw Tiny Tim,1,tinytim,,,,,0,,,,,,,,0,0,,
2113032,00:35:13.32,m,he's jumping on the trampoline,1,trampoline,,,,,1,he,,,,,,,2,1,,
2115650,00:35:15.650,m,okay,0,,,,,,0,,,,,,,,0,0,,
2117248,00:35:17.248,m,go Ti/ny go Tiny,2,tiny,tiny,,,,0,,,,,,,,0,1,,
2118642,00:35:18.642,m,go Tiny,1,tiny,,,,,0,,,,,,,,0,0,,
2119526,00:35:19.526,m,jump,0,,,,,,0,,,,,,,,0,0,,
2120036,00:35:20.36,m,jump,0,,,,,,0,,,,,,,,0,0,,
2120784,00:35:20.784,m,jump,0,,,,,,0,,,,,,,,0,0,,
2121328,00:35:21.328,m,jump,0,,,,,,0,,,,,,,,0,0,,
2122178,00:35:22.178,m,oh ho,0,,,,,,0,,,,,,,,0,0,,
2123062,00:35:23.62,m,go Tiny,1,tiny,,,,,0,,,,,,,,0,0,,
2123878,00:35:23.878,m,go Tiny,1,tiny,,,,,0,,,,,,,,0,0,,
2124762,00:35:24.762,m,go TIny,1,tiny,,,,,0,,,,,,,,0,0,,
2125714,00:35:25.714,m,go Tiny,1,tiny,,,,,0,,,,,,,,0,0,,
2127618,00:35:27.618,m,go Tiny,1,tiny,,,,,0,,,,,,,,0,0,,
2129216,00:35:29.216,m,what color is Tiny?,2,color,tiny,,,,0,,,,,,,,1,0,,
2131426,00:35:31.426,m,no he's not green,1,green,,,,,1,he,,,,,,,0,1,,
2132106,00:35:32.106,m,he is red,1,red,,,,,1,he,,,,,,,0,1,,
2134180,00:35:34.180,m,excuse what's color Tiny?,2,color,tiny,,,,0,,,,,,,,1,1,,
2136152,00:35:36.152,m,no no no,0,,,,,,0,,,,,,,,0,0,,
2139042,00:35:39.42,m,no no no,0,,,,,,0,,,,,,,,0,0,,
2139688,00:35:39.688,m,now what color's Tiny?,2,color,tiny,,,,0,,,,,,,,1,0,,
2143190,00:35:43.190,m,red,1,red,,,,,0,,,,,,,,0,0,,
2144584,00:35:44.584,m,what color's what color's  Tiny?,3,color,color,tiny,,,0,,,,,,,,2,2,,
2147440,00:35:47.440,m,you think you're silly,0,,,,,,2,you,you,,,,,,0,2,,
2148256,00:35:48.256,m,you know it's not green,1,green,,,,,2,you,it,,,,,,0,2,,
2148970,00:35:48.970,m,what color is Tiny?,2,color,tiny,,,,0,,,,,,,,1,0,,
2151928,00:35:51.928,m,roar,0,,,,,,0,,,,,,,,1,0,,
2154716,00:35:54.716,m,red,1,red,,,,,0,,,,,,,,0,0,,
2156416,00:35:56.416,m,okay one more time,1,time,,,,,0,,,,,,,,1,0,,
2158150,00:35:58.150,m,what color is Tiny?,2,color,tiny,,,,0,,,,,,,,1,0,,
2160700,00:36:00.700,m,what color?,1,color,,,,,0,,,,,,,,1,0,,
2162944,00:36:02.944,m,red?,1,red,,,,,0,,,,,,,,0,0,,
2164678,00:36:04.678,m,red,1,red,,,,,0,,,,,,,,0,0,,
2165052,00:36:05.52,m,there you go,0,,,,,,1,you,,,,,,,0,1,,
2170424,00:36:10.424,m,what color is Tiny?,2,color,tiny,,,,0,,,,,,,,1,0,,
2172838,00:36:12.838,m,you so,0,,,,,,1,you,,,,,,,0,1,,
2174708,00:36:14.708,m,how old is Marciano?,1,marciano,,,,,0,,,,,,,,0,0,,
2177496,00:36:17.496,m,huh?,0,,,,,,0,,,,,,,,0,0,,
2178176,00:36:18.176,m,huh buddy?,1,buddy,,,,,0,,,,,,,,0,0,,
2180624,00:36:20.624,m,how old are you?,0,,,,,,1,you,,,,,,,0,1,,
2182800,00:36:22.800,m,you're not going to tell Mommy how old you are?,1,mommy,,,,,2,you,you,,,,,,0,2,,
2188512,00:36:28.512,m,give me Tiny,1,tiny,,,,,1,me,,,,,,,0,1,,
2192558,00:36:32.558,m,give me xxx Tiny,1,tiny,,,,,1,me,,,,,,,0,1,,
2193816,00:36:33.816,m,give me Tiny Tim,1,tinytim,,,,,1,me,,,,,,,0,1,,
2194496,00:36:34.496,m,give me,0,,,,,,1,me,,,,,,,0,1,,
2196944,00:36:36.944,m,give me Tiny,1,tiny,,,,,1,me,,,,,,,0,1,,
2199290,00:36:39.290,m,give me,0,,,,,,1,me,,,,,,,0,1,,
2199800,00:36:39.800,m,give me xxx Tiny,1,tiny,,,,,1,me,,,,,,,0,1,,
2203880,00:36:43.880,m,give me Tiny Tim,1,tinytim,,,,,1,me,,,,,,,0,1,,
2206906,00:36:46.906,m,I got Tiny Tim,1,tinytim,,,,,1,i,,,,,,,0,1,,
2209218,00:36:49.218,m,give me Tiny Tim,1,tinytim,,,,,1,me,,,,,,,0,1,,
2210884,00:36:50.884,m,where's Marc?,1,marc,,,,,0,,,,,,,,0,0,,
2212550,00:36:52.550,m,uhoh,0,,,,,,0,,,,,,,,0,0,,
2214556,00:36:54.556,m,where's Marciano?,1,marciano,,,,,0,,,,,,,,0,0,,
2216596,00:36:56.596,m,I can't find him,0,,,,,,2,i,him,,,,,,0,2,,
2219758,00:36:59.758,m,Marciano,1,marciano,,,,,0,,,,,,,,0,0,,
2220880,00:37:00.880,m,where are you?,0,,,,,,1,you,,,,,,,0,1,,
2224212,00:37:04.212,m,wait a minute,1,minute,,,,,0,,,,,,,,1,0,,
2225470,00:37:05.470,m,wait a minute,1,minute,,,,,0,,,,,,,,1,0,,
2228258,00:37:08.258,m,wait a min,1,min,,,,,0,,,,,,,,1,0,,
2229720,00:37:09.720,m,wait is this Marciano's feet?,2,marciano,feet,,,,1,this,,,,,,,1,0,,
2231488,00:37:11.488,m,let me see if this is his feet,1,feet,,,,,3,me,this,his,,,,,1,3,,
2233290,00:37:13.290,m,yay,0,,,,,,0,,,,,,,,1,0,,
2233732,00:37:13.732,m,hah he's ticklish,0,,,,,,1,he,,,,,,,0,1,,
2235840,00:37:15.840,m,is this Marcian's belly?,2,marcian,belly,,,,1,this,,,,,,,1,0,,
2239172,00:37:19.172,m,is this Marciano's thighs?,2,marciano,thighs,,,,1,this,,,,,,,1,0,,
2242810,00:37:22.810,m,is,0,,,,,,0,,,,,,,,0,0,,
2244136,00:37:24.136,m,it's Marcia/no,1,marciano,,,,,1,it,,,,,,,0,1,,
2245054,00:37:25.54,m,hi,0,,,,,,0,,,,,,,,0,0,,
2245632,00:37:25.632,m,I thought that I lost you,0,,,,,,3,i,i,you,,,,,0,3,,
2247128,00:37:27.128,m,hi buddy,1,buddy,,,,,0,,,,,,,,0,0,,
2248182,00:37:28.182,m,oh my goodness,0,,,,,,0,,,,,,,,1,0,,
2249372,00:37:29.372,m,oh my goodness,0,,,,,,0,,,,,,,,1,0,,
2249814,00:37:29.814,m,Mommy thought she lost you,1,mommy,,,,,1,you,,,,,,,0,2,,
2252296,00:37:32.296,m,where you want to go in?,0,,,,,,1,you,,,,,,,0,1,,
2253588,00:37:33.588,m,okay,0,,,,,,0,,,,,,,,0,0,,
2253996,00:37:33.996,m,first,0,,,,,,0,,,,,,,,0,0,,
2255526,00:37:35.526,m,first before you go in,0,,,,,,1,you,,,,,,,0,1,,
2257906,00:37:37.906,m,where's Marciano's belly?,2,marciano,belly,,,,0,,,,,,,,1,0,,
2259640,00:37:39.640,m,where's Marciano's,1,marciano,,,,,0,,,,,,,,0,0,,
2260218,00:37:40.218,m,good job,0,,,,,,0,,,,,,,,1,0,,
2260830,00:37:40.830,m,beba,1,beba,,,,,0,,,,,,,,0,0,,
2261544,00:37:41.544,m,where's Marciano's nose?,2,marciano,nose,,,,0,,,,,,,,1,0,,
2263788,00:37:43.788,m,where's Marciano's nose?,2,marciano,nose,,,,0,,,,,,,,1,0,,
2264808,00:37:44.808,m,come on,0,,,,,,0,,,,,,,,0,0,,
2264978,00:37:44.978,m,so we can go in,0,,,,,,1,we,,,,,,,0,1,,
2265726,00:37:45.726,m,where's your nose?,1,nose,,,,,1,your,,,,,,,1,1,,
2267698,00:37:47.698,m,where's your mouth?,1,mouth,,,,,1,your,,,,,,,1,1,,
2269772,00:37:49.772,m,where's your eyes?,1,eyes,,,,,1,your,,,,,,,1,1,,
2271132,00:37:51.132,m,yay,0,,,,,,0,,,,,,,,1,0,,
2271642,00:37:51.642,m,where's your hair?,1,hair,,,,,1,your,,,,,,,1,1,,
2273342,00:37:53.342,m,good,0,,,,,,0,,,,,,,,0,0,,
2273852,00:37:53.852,m,and where's your underarm?,1,underarm,,,,,1,your,,,,,,,1,1,,
2275892,00:37:55.892,m,yay your underarm,1,underarm,,,,,1,your,,,,,,,1,1,,
2277422,00:37:57.422,m,where's your hands?,1,hands,,,,,1,your,,,,,,,1,1,,
2279462,00:37:59.462,m,where's your thighs?,1,thighs,,,,,1,your,,,,,,,1,1,,
2281604,00:38:01.604,m,your thighs?,1,thighs,,,,,1,your,,,,,,,1,1,,
2283576,00:38:03.576,m,where's your thighs again?,1,thighs,,,,,1,your,,,,,,,1,1,,
2285514,00:38:05.514,m,your thighs?,1,thighs,,,,,1,your,,,,,,,1,1,,
2286466,00:38:06.466,m,yay,0,,,,,,0,,,,,,,,1,0,,
2287622,00:38:07.622,m,whooh whooh whooh whooh whooh,0,,,,,,0,,,,,,,,0,1,,
