Timestamp (ms),Timestamp,Speaker,Transcript,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7
4743816,01:19:03.816,m,what time is it?,1,time,,,,1,it,,,,,,
4744496,01:19:04.496,m,it's nine thirty,0,,,,,1,it,,,,,,
4746230,01:19:06.230,m,it's early,0,,,,,1,it,,,,,,
4751092,01:19:11.92,m,what should we do?,0,,,,,1,we,,,,,,
4754968,01:19:14.968,m,I don't have any,0,,,,,1,i,,,,,,
4756498,01:19:16.498,m,right your nails,1,nails,,,,1,your,,,,,,
4778666,01:19:38.666,m,can I trim your nails please?,1,nails,,,,2,i,your,,,,,
4795802,01:19:55.802,m,let's see if that works,0,,,,,1,that,,,,,,
4805152,01:20:05.152,m,it it's okay,0,,,,,1,it,,,,,,
4805934,01:20:05.934,m,I'm still here,0,,,,,1,i,,,,,,
4806716,01:20:06.716,m,what happened?,0,,,,,0,,,,,,,
4808484,01:20:08.484,m,what happened?,0,,,,,0,,,,,,,
4816100,01:20:16.100,m,you had a boom?,1,boom,,,,1,you,,,,,,
4819738,01:20:19.738,m,yeah,0,,,,,0,,,,,,,
4820214,01:20:20.214,m,that happens sometimes,0,,,,,1,that,,,,,,
4822050,01:20:22.50,m,okay,0,,,,,0,,,,,,,
4824226,01:20:24.226,m,do you wanna read the book that Titi and Aunt Bean made for you?,2,book,titi,auntbean,,1,you,,,,,,
4828136,01:20:28.136,m,Titi Aunt Bean,2,titi,auntbean,,,0,,,,,,,
4832522,01:20:32.522,m,did you,0,,,,,1,you,,,,,,
4833066,01:20:33.66,m,fall into that?,0,,,,,1,that,,,,,,
4834800,01:20:34.800,m,let me kiss,0,,,,,1,me,,,,,,
4837254,01:20:37.254,m,armpit,1,armpit,,,,0,,,,,,,
4838880,01:20:38.880,m,armpit,1,armpit,,,,0,,,,,,,
4842722,01:20:42.722,m,alright,0,,,,,0,,,,,,,
4842892,01:20:42.892,m,here,0,,,,,0,,,,,,,
4843334,01:20:43.334,m,you,0,,,,,1,you,,,,,,
4844014,01:20:44.14,m,why don't you,0,,,,,1,you,,,,,,
4846088,01:20:46.88,m,you're sitting,0,,,,,1,you,,,,,,
4846666,01:20:46.666,m,that's cool,0,,,,,0,,,,,,,
4849522,01:20:49.522,m,you can play with this one,1,one,,,,2,you,this,,,,,
4852140,01:20:52.140,m,and I'm gonna play with this one,1,one,,,,1,i,this,,,,,
4855098,01:20:55.98,m,and we'll read the book,1,book,,,,1,we,,,,,,
4858702,01:20:58.702,m,alright,0,,,,,0,,,,,,,
4860334,01:21:00.334,m,probably should've chosen a book,1,book,,,,0,,,,,,,
4861694,01:21:01.694,m,that doesn't,0,,,,,1,that,,,,,,
4862442,01:21:02.442,m,need,0,,,,,0,,,,,,,
4862782,01:21:02.782,m,the page to be turned so often,1,page,,,,0,,,,,,,
4864482,01:21:04.482,m,alright,0,,,,,0,,,,,,,
4892872,01:21:32.872,m,what?,0,,,,,0,,,,,,,
4893484,01:21:33.484,m,why won't this?,1,,,,,1,this,,,,,,
4894402,01:21:34.402,m,there we go,1,motherandchild,,,,1,we,,,,,,
4981136,01:23:01.136,m,what happened?,0,,,,,0,,,,,,,
4982258,01:23:02.258,m,did somebody trim your nail there?,2,somebody,nail,,,1,your,,,,,,
4983244,01:23:03.244,m,is that?,0,,,,,1,that,,,,,,
4983754,01:23:03.754,m,that's weird,0,,,,,1,that,,,,,,
4984264,01:23:04.264,m,how'd that happen?,0,,,,,1,that,,,,,,
5104488,01:25:04.488,m,you'd be great at that,0,,,,,2,you,that,,,,,
5106120,01:25:06.120,m,you're very determined,0,,,,,1,you,,,,,,
5108296,01:25:08.296,m,yeah,0,,,,,0,,,,,,,
5108704,01:25:08.704,m,that's right,0,,,,,0,,,,,,,
5115028,01:25:15.28,m,you're Hulk baby right?,1,hulkbaby,,,,1,you,,,,,,
5117510,01:25:17.510,m,Hulk baby,1,hulkbaby,,,,0,,,,,,,
5118938,01:25:18.938,m,cause you are very strong,0,,,,,1,you,,,,,,
5122338,01:25:22.338,m,yeah you're so powerful,0,,,,,0,,,,,,,
5124480,01:25:24.480,m,okay,0,,,,,0,,,,,,,
5170924,01:26:10.924,m,did I get a little close?,0,,,,,1,i,,,,,,
5171740,01:26:11.740,m,let me just look I'm,0,,,,,2,me,i,,,,,
5172420,01:26:12.420,m,I'm gonna just look at it,0,,,,,2,i,it,,,,,
5173304,01:26:13.304,m,put the thing down,1,thing,,,,0,,,,,,,
5175344,01:26:15.344,m,I got a little close,0,,,,,1,i,,,,,,
5176330,01:26:16.330,m,alright,0,,,,,0,,,,,,,
5176704,01:26:16.704,m,sorry,0,,,,,0,,,,,,,
5183640,01:26:23.640,m,yeah,0,,,,,0,,,,,,,
5184864,01:26:24.864,m,here,0,,,,,0,,,,,,,
5185034,01:26:25.34,m,I'm gonna move you over,0,,,,,1,i,you,,,,,
5187380,01:26:27.380,m,and I'm gonna sit over here and get your other hand,1,hand,,,,2,i,your,,,,,
5191154,01:26:31.154,m,okay,0,,,,,0,,,,,,,
5272142,01:27:52.142,m,are you clipping me?,0,,,,,2,you,me,,,,,
5273400,01:27:53.400,m,no,0,,,,,0,,,,,,,
5273604,01:27:53.604,m,you're pointing at me,0,,,,,2,you,me,,,,,
5276052,01:27:56.52,m,yeah,0,,,,,0,,,,,,,
5277650,01:27:57.650,m,now you're flipping me,0,,,,,2,you,me,,,,,
5279384,01:27:59.384,m,that was inception,1,inception,,,,1,that,,,,,,
5283600,01:28:03.600,m,okay,0,,,,,0,,,,,,,
5294174,01:28:14.174,m,you're snotty,0,,,,,1,you,,,,,,
5294888,01:28:14.888,m,do you wanna push out?,0,,,,,1,you,,,,,,
5298492,01:28:18.492,m,good job,0,,,,,0,,,,,,,
5299818,01:28:19.818,m,thank you,0,,,,,0,,,,,,,
5300430,01:28:20.430,m,thank you for grooming me,0,,,,,1,me,,,,,,
5302266,01:28:22.266,m,push out?,0,,,,,0,,,,,,,
5303218,01:28:23.218,m,no?,0,,,,,0,,,,,,,
5304102,01:28:24.102,m,yeah,0,,,,,0,,,,,,,
5304340,01:28:24.340,m,I said grooming,0,,,,,1,i,,,,,,
5304986,01:28:24.986,m,that's right,0,,,,,0,,,,,,,
5305496,01:28:25.496,m,that does have to do with hair huh?,1,hair,,,,1,that,,,,,,
5332084,01:28:52.84,m,are you all done with the book?,1,book,,,,1,you,,,,,,
5335178,01:28:55.178,m,what?,0,,,,,0,,,,,,,
5336402,01:28:56.402,m,why are we turning the book back?,1,book,,,,1,we,,,,,,
5338408,01:28:58.408,m,did we miss something?,1,something,,,,1,we,,,,,,
5339258,01:28:59.258,m,did I forget someone?,1,someone,,,,1,i,,,,,,
5346636,01:29:06.636,m,no,0,,,,,0,,,,,,,
5347078,01:29:07.78,m,that's,0,,,,,0,,,,,,,
5348336,01:29:08.336,m,that's it,0,,,,,0,,,,,,,
5348846,01:29:08.846,m,there's no page in between those two,2,page,two,,,1,those,,,,,,
5357992,01:29:17.992,m,yeah?,0,,,,,0,,,,,,,
5359352,01:29:19.352,m,nope that's it,0,,,,,0,,,,,,,
5360032,01:29:20.32,m,it goes h@,0,,,,,1,it,,,,,,
5361324,01:29:21.324,m,i@,0,,,,,0,,,,,,,
5361834,01:29:21.834,m,and then j@,0,,,,,0,,,,,,,
5364180,01:29:24.180,m,on the next page,1,nextpage,,,,0,,,,,,,
5365166,01:29:25.166,m,no that's it,0,,,,,0,,,,,,,
5366254,01:29:26.254,m,but we're not done,0,,,,,1,we,,,,,,
5366934,01:29:26.934,m,there's more book on the other way,2,book,way,,,0,,,,,,,
5368362,01:29:28.362,m,did you,0,,,,,1,you,,,,,,
5369212,01:29:29.212,m,I mean,0,,,,,1,i,,,,,,
5369518,01:29:29.518,m,you're turning it the correct way for the,1,way,,,,2,you,it,,,,,
5371252,01:29:31.252,m,position that you're in,1,position,,,,0,,,,,,,
5372238,01:29:32.238,m,but if you sit here,0,,,,,1,you,,,,,,
5373122,01:29:33.122,m,the book goes that way,2,book,way,,,1,that,,,,,,
5381622,01:29:41.622,m,yeah,0,,,,,0,,,,,,,
5388660,01:29:48.660,m,did I finish my coffee?,1,coffee,,,,2,i,my,,,,,
5390972,01:29:50.972,m,no,0,,,,,0,,,,,,,
5391652,01:29:51.652,m,yes,0,,,,,0,,,,,,,
5393080,01:29:53.80,m,I still have coffee,1,coffee,,,,1,i,,,,,,
5403348,01:30:03.348,m,what are you doing?,0,,,,,1,you,,,,,,
5404810,01:30:04.810,m,no,0,,,,,0,,,,,,,
5405150,01:30:05.150,m,this is Ema's coffee,2,ema,coffee,,,1,this,,,,,,
5406374,01:30:06.374,m,it's ouch,0,,,,,1,it,,,,,,
5407190,01:30:07.190,m,coffee's ouch for babies,2,coffee,babies,,,0,,,,,,,
5408890,01:30:08.890,m,I know,0,,,,,1,i,,,,,,
5409842,01:30:09.842,m,you need water,1,water,,,,1,you,,,,,,
5410386,01:30:10.386,m,where's your water?,1,water,,,,1,your,,,,,,
5412732,01:30:12.732,m,is your water still in the living room?,2,water,livingroom,,,1,your,,,,,,
5428508,01:30:28.508,m,yeah those are,0,,,,,1,those,,,,,,
5430106,01:30:30.106,m,the nail clippers,1,nailclippers,,,,0,,,,,,,
5431398,01:30:31.398,m,that I'm distracting you with,0,,,,,2,i,you,,,,,
5437110,01:30:37.110,m,good job,0,,,,,0,,,,,,,
5438164,01:30:38.164,m,we still have to finish clipping your,0,,,,,2,we,your,,,,,
5439864,01:30:39.864,m,your fingernails,1,fingernails,,,,1,your,,,,,,
5441598,01:30:41.598,m,bye?,0,,,,,0,,,,,,,
5442040,01:30:42.40,m,we're all done with that book?,1,book,,,,1,we,that,,,,,
5444148,01:30:44.148,m,well,0,,,,,0,,,,,,,
5444318,01:30:44.318,m,we didn't finish reading it,0,,,,,2,we,it,,,,,
5446698,01:30:46.698,m,alright,0,,,,,0,,,,,,,
5446970,01:30:46.970,m,all done,0,,,,,0,,,,,,,
5447616,01:30:47.616,m,I hear you,0,,,,,2,i,you,,,,,
5448160,01:30:48.160,m,why don't you put it away?,0,,,,,2,you,it,,,,,
5455402,01:30:55.402,m,nicely done,0,,,,,0,,,,,,,
5456660,01:30:56.660,m,do you wanna pick another book?,1,book,,,,1,you,,,,,,
5457884,01:30:57.884,m,a new book?,1,book,,,,0,,,,,,,
5463290,01:31:03.290,m,book,1,book,,,,0,,,,,,,
5464956,01:31:04.956,m,that's a good one,1,one,,,,1,that,,,,,,
5467370,01:31:07.370,m,but we also have to finish trimming your nails,1,nails,,,,2,we,your,,,,,
5469104,01:31:09.104,m,so why don't you sit here?,0,,,,,1,you,,,,,,
5473014,01:31:13.14,m,so the problem with this book,1,book,,,,1,this,,,,,,
5474476,01:31:14.476,m,and trimming your nails is that this book won't sit open by,2,nails,book,,,2,your,this,,,,,
5477128,01:31:17.128,m,yes it will,0,,,,,1,it,,,,,,
5479202,01:31:19.202,m,okay,0,,,,,0,,,,,,,
5596230,01:33:16.230,m,are you sorry cause you ate the doggies?,1,doggies,,,,1,you,,,,,,
5598746,01:33:18.746,m,that would be a good reason to be sorry,1,reason,,,,1,that,,,,,,
5601942,01:33:21.942,m,not sure why you're sorry,0,,,,,1,you,,,,,,
5604798,01:33:24.798,m,hands are to hold,1,hands,,,,0,,,,,,,
5609286,01:33:29.286,m,yeah,0,,,,,0,,,,,,,
5609524,01:33:29.524,m,a hand is to hold up when you want your turn,2,hand,turn,,,2,you,your,,,,,
5613196,01:33:33.196,m,yeah,0,,,,,0,,,,,,,
5613672,01:33:33.672,m,you want your turn?,1,turn,,,,2,you,your,,,,,
5615032,01:33:35.32,m,your turn for what?,1,turn,,,,1,your,,,,,,
5617038,01:33:37.38,m,good job holding your hand up,1,hand,,,,1,your,,,,,,
5618500,01:33:38.500,m,you hold your hand up,1,hand,,,,2,you,your,,,,,
5619452,01:33:39.452,m,and that means you get your turn,1,turn,,,,3,that,you,your,,,,
5621050,01:33:41.50,m,or you want it signals to the person in charge that you want your turn,2,person,turn,,,3,you,it,your,,,,
5624858,01:33:44.858,m,it doesn't necessarily mean you get your turn,1,turn,,,,3,it,you,your,,,,
5628258,01:33:48.258,m,yeah,0,,,,,0,,,,,,,
5629210,01:33:49.210,m,that's really good hand holding,1,handholding,,,,1,that,,,,,,
5630468,01:33:50.468,m,you're like,0,,,,,1,you,,,,,,
5631284,01:33:51.284,m,Hermione,1,hermione,,,,0,,,,,,,
5631964,01:33:51.964,m,she'd be so proud of you,0,,,,,2,she,you,,,,,
5634378,01:33:54.378,m,yeah,0,,,,,0,,,,,,,
5634718,01:33:54.718,m,get used to that when you're in school,1,school,,,,1,you,,,,,,
5636316,01:33:56.316,m,and you want the teacher's attention,2,teacher,attention,,,1,you,,,,,,
5637608,01:33:57.608,m,that's how you get the teacher's attention,2,teacher,attention,,,2,that,you,,,,,
5639070,01:33:59.70,m,you hold your hand up,1,hand,,,,2,you,your,,,,,
5640940,01:34:00.940,m,you can try that on Miss Kim,1,misskim,,,,2,you,that,,,,,
5642742,01:34:02.742,m,the next time you go to school if you want Miss Kim's attention,4,time,school,misskim,attention,1,you,,,,,,
5644680,01:34:04.680,m,you can just hold your hand up,1,hand,,,,2,you,your,,,,,
5647366,01:34:07.366,m,alright,0,,,,,0,,,,,,,
5698230,01:34:58.230,m,you could,0,,,,,1,you,,,,,,
5699522,01:34:59.522,m,alright,0,,,,,0,,,,,,,
5721520,01:35:21.520,m,yeah that toenail started to,1,toenail,,,,1,that,,,,,,
5723560,01:35:23.560,m,grow in a bad way,1,way,,,,0,,,,,,,
5744776,01:35:44.776,m,you're gonna be two,1,two,,,,1,you,,,,,,
5746000,01:35:46.0,m,what?,0,,,,,0,,,,,,,
5748686,01:35:48.686,m,yeah,0,,,,,0,,,,,,,
5762694,01:36:02.694,m,nice,0,,,,,0,,,,,,,
5763408,01:36:03.408,m,did you wanna hug since arms are to hug with?,1,arms,,,,1,you,,,,,,
5765414,01:36:05.414,m,do you wanna hug?,0,,,,,1,you,,,,,,
5767624,01:36:07.624,m,thank you,0,,,,,0,,,,,,,
5768202,01:36:08.202,m,that was a good hug,1,hug,,,,1,that,,,,,,
5769698,01:36:09.698,m,ears are to wiggle,1,ears,,,,0,,,,,,,
5773540,01:36:13.540,m,see Ema wiggling her ears?,2,ema,ears,,,1,her,,,,,,
5781292,01:36:21.292,m,[laugh],0,,,,,0,,,,,,,
5781700,01:36:21.700,m,I know,0,,,,,1,i,,,,,,
5781938,01:36:21.938,m,it's a genetic trait,1,trait,,,,1,it,,,,,,
5782924,01:36:22.924,m,Bobby can do it too,1,bobby,,,,1,it,,,,,,
5784046,01:36:24.46,m,maybe you'll be able to do it,0,,,,,2,you,it,,,,,
5785032,01:36:25.32,m,I can try to teach you,0,,,,,2,i,you,,,,,
5805534,01:36:45.534,m,it's fun,0,,,,,1,it,,,,,,
5810226,01:36:50.226,m,alright,0,,,,,0,,,,,,,
5812572,01:36:52.572,m,you did it,0,,,,,2,you,it,,,,,
5813660,01:36:53.660,m,you did it,0,,,,,2,you,it,,,,,
5814646,01:36:54.646,m,yay you,0,,,,,1,you,,,,,,
5816040,01:36:56.40,m,yeah,0,,,,,0,,,,,,,
5816652,01:36:56.652,m,they're having so much fun,0,,,,,1,they,,,,,,
5818454,01:36:58.454,m,yeah,0,,,,,0,,,,,,,
5824268,01:37:04.268,m,alright,0,,,,,0,,,,,,,
5840996,01:37:20.996,m,yeah,0,,,,,0,,,,,,,
5842084,01:37:22.84,m,yeah,0,,,,,0,,,,,,,
5858302,01:37:38.302,m,you are very smart,0,,,,,1,you,,,,,,
5861634,01:37:41.634,m,how I wonder what you are,0,,,,,2,i,you,,,,,
5863538,01:37:43.538,m,you can keep singing,0,,,,,1,you,,,,,,
5874112,01:37:54.112,m,what?,0,,,,,0,,,,,,,
5875880,01:37:55.880,m,there's some,0,,,,,0,,,,,,,
5877580,01:37:57.580,m,some nail shavings,1,nailshavings,,,,0,,,,,,,
5879552,01:37:59.552,m,in your seat,1,seat,,,,1,your,,,,,,
5880232,01:38:00.232,m,that's cool,0,,,,,1,that,,,,,,
5880878,01:38:00.878,m,we're gonna,0,,,,,1,we,,,,,,
5881252,01:38:01.252,m,vacuum,0,,,,,0,,,,,,,
5882646,01:38:02.646,m,your carpet after we do this,1,carpet,,,,3,your,we,this,,,,
5885196,01:38:05.196,m,there's no other way,1,way,,,,0,,,,,,,
5886420,01:38:06.420,m,getting you to sit on top of a carpet does not work,1,carpet,,,,1,you,,,,,,
5891078,01:38:11.78,m,we know from experience,1,experience,,,,1,we,,,,,,
6108270,01:41:48.270,m,I don't know if I like the grammar of that sentence,2,grammar,sentence,,,2,i,that,,,,,
6114186,01:41:54.186,m,xxx,0,,,,,0,,,,,,,
6116872,01:41:56.872,m,I don't know where I just put it,0,,,,,2,i,it,,,,,
6153218,01:42:33.218,m,even if we just rinse them and put them in the dishwasher,1,dishwasher,,,,2,we,them,,,,,
6155292,01:42:35.292,m,did I run the dishwasher last night?,2,dishwasher,night,,,1,i,,,,,,
6157162,01:42:37.162,m,I did run the dishwasher last night,2,dishwasher,night,,,1,i,,,,,,
6158488,01:42:38.488,m,I'm a genius,1,genius,,,,1,i,,,,,,
6167294,01:42:47.294,m,yeah,0,,,,,0,,,,,,,
6167532,01:42:47.532,m,that's how much,0,,,,,0,,,,,,,
6168450,01:42:48.450,m,people don't like cats right?,2,people,cats,,,0,,,,,,,
6170898,01:42:50.898,m,yeah,0,,,,,0,,,,,,,
6171986,01:42:51.986,m,that's a stroller for kittens,2,stroller,kittens,,,1,that,,,,,,
6175828,01:42:55.828,m,cats are so you can have kittems,2,cats,kittens,,,1,you,,,,,,
6178378,01:42:58.378,m,yeah,0,,,,,0,,,,,,,
6178582,01:42:58.582,m,you like kittens,1,kittens,,,,1,you,,,,,,
6180044,01:43:00.44,m,you like kitties,1,kittens,,,,1,you,,,,,,
6180996,01:43:00.996,m,do you remember?,0,,,,,1,you,,,,,,
6182424,01:43:02.424,m,we're hugging,0,,,,,1,we,,,,,,
6193134,01:43:13.134,m,yeah,0,,,,,0,,,,,,,
6193474,01:43:13.474,m,wait,0,,,,,0,,,,,,,
6193576,01:43:13.576,m,can you sit down?,0,,,,,1,you,,,,,,
6194460,01:43:14.460,m,we're almost done with the book,1,book,,,,1,we,,,,,,
6195174,01:43:15.174,m,and we're almost done with your toes,1,toes,,,,2,we,your,,,,,
6198370,01:43:18.370,m,I know,0,,,,,1,i,,,,,,
6200274,01:43:20.274,m,alright,0,,,,,0,,,,,,,
6201158,01:43:21.158,m,this next one coming up is one of my favorites,2,one,favorites,,,2,this,my,,,,,
6203436,01:43:23.436,m,are you ready Caleb?,1,caleb,,,,1,you,,,,,,
6205102,01:43:25.102,m,is Ema ready for this?,1,ema,,,,1,this,,,,,,
6207584,01:43:27.584,m,let's see,0,,,,,0,,,,,,,
6208604,01:43:28.604,m,almost,0,,,,,0,,,,,,,
6216186,01:43:36.186,m,no?,0,,,,,0,,,,,,,
6216288,01:43:36.288,m,you don't wanna rub noses?,1,noses,,,,1,you,,,,,,
6217818,01:43:37.818,m,that's fair,0,,,,,0,,,,,,,
6219042,01:43:39.42,m,a nose is to bluh,1,nose,,,,0,,,,,,,
6223224,01:43:43.224,m,why?,0,,,,,0,,,,,,,
6224040,01:43:44.40,m,this is wonderful,0,,,,,1,this,,,,,,
6225468,01:43:45.468,m,what happened?,0,,,,,0,,,,,,,
6228086,01:43:48.86,m,what,0,,,,,0,,,,,,,
6228324,01:43:48.324,m,what,0,,,,,0,,,,,,,
6228630,01:43:48.630,m,what made you,0,,,,,1,you,,,,,,
6229446,01:43:49.446,m,do that?,0,,,,,1,that,,,,,,
6229990,01:43:49.990,m,I don't know what made you do that,0,,,,,3,i,you,that,,,,
6237096,01:43:57.96,m,boo,0,,,,,0,,,,,,,
6238626,01:43:58.626,m,no,0,,,,,0,,,,,,,
6239578,01:43:59.578,m,boo,0,,,,,0,,,,,,,
6240598,01:44:00.598,m,no,0,,,,,0,,,,,,,
6241822,01:44:01.822,m,no,0,,,,,0,,,,,,,
6242241,01:44:02.241,m,it's scary,0,,,,,1,it,,,,,,
6243556,01:44:03.556,m,fraidy cat hug,3,fraidy,cat,hug,,0,,,,,,,
6247296,01:44:07.296,m,we we are in your room,1,room,,,,2,we,your,,,,,
6252940,01:44:12.940,m,okay,0,,,,,0,,,,,,,
6253076,01:44:13.76,m,if you're gonna scream though I'm gonna leave,0,,,,,2,you,i,,,,,
6254946,01:44:14.946,m,and you can scream in your room,1,room,,,,2,you,your,,,,,
6256884,01:44:16.884,m,okay,0,,,,,0,,,,,,,
6257190,01:44:17.190,m,so could you maybe,0,,,,,1,you,,,,,,
6258822,01:44:18.822,m,be done screaming?,0,,,,,0,,,,,,,
6262460,01:44:22.460,m,almost done with your toes,1,toes,,,,1,your,,,,,,
6263480,01:44:23.480,m,I just got one more toe to do,1,toe,,,,1,i,,,,,,
6264534,01:44:24.534,m,and then you're all done,0,,,,,1,you,,,,,,
6266370,01:44:26.370,m,okay,0,,,,,0,,,,,,,
6267118,01:44:27.118,m,okay,0,,,,,0,,,,,,,
6270892,01:44:30.892,m,can you blow your nose?,1,nose,,,,2,you,your,,,,,
6272388,01:44:32.388,m,no,0,,,,,0,,,,,,,
6272592,01:44:32.592,m,we have problems blowing our noses,1,noses,,,,2,we,our,,,,,
6274122,01:44:34.122,m,I know,0,,,,,1,i,,,,,,
6275040,01:44:35.40,m,it's hard to blow your nose,1,nose,,,,2,it,your,,,,,
6276094,01:44:36.94,m,it's kind of scary,0,,,,,1,it,,,,,,
6277454,01:44:37.454,m,good job,0,,,,,0,,,,,,,
6277998,01:44:37.998,m,push out,0,,,,,0,,,,,,,
6282282,01:44:42.282,m,if you blow your nose,1,nose,,,,2,you,your,,,,,
6283370,01:44:43.370,m,and you get all that snot out,1,snot,,,,2,you,that,,,,,
6284288,01:44:44.288,m,I'll have to stop trimming your toenails,1,toenails,,,,2,i,your,,,,,
6286566,01:44:46.566,m,cause I'll have to,0,,,,,1,i,,,,,,
6287382,01:44:47.382,m,wipe your nose,1,nose,,,,1,your,,,,,,
6289660,01:44:49.660,m,you're going back up?,0,,,,,1,you,,,,,,
6293536,01:44:53.536,m,I think we did pretty well,0,,,,,2,i,we,,,,,
6294318,01:44:54.318,m,we did almost every single toe except that last one,2,toe,one,,,2,we,that,,,,,
6312440,01:45:12.440,m,book?,1,book,,,,0,,,,,,,
6315772,01:45:15.772,m,I put it over here,0,,,,,2,i,it,,,,,
6317948,01:45:17.948,m,book,1,book,,,,0,,,,,,,
6318526,01:45:18.526,m,yeah,0,,,,,0,,,,,,,
6318764,01:45:18.764,m,you know what?,0,,,,,1,you,,,,,,
6319036,01:45:19.36,m,I'm gonna grab the vacuum cleaner,1,vacuumcleaner,,,,1,i,,,,,,
6322164,01:45:22.164,m,yeah,0,,,,,0,,,,,,,
6377176,01:46:17.176,m,hey,0,,,,,0,,,,,,,
6377550,01:46:17.550,m,I'm about to run the vaccuum okay?,1,vacuum,,,,1,i,,,,,,
6379862,01:46:19.862,m,yeah,0,,,,,0,,,,,,,
6380236,01:46:20.236,m,it's gonna be loud,0,,,,,1,it,,,,,,
6381052,01:46:21.52,m,ready?,0,,,,,0,,,,,,,
6382684,01:46:22.684,m,ready?,0,,,,,0,,,,,,,
6383772,01:46:23.772,m,no?,0,,,,,0,,,,,,,
6384690,01:46:24.690,m,do you wanna come down before I do it?,0,,,,,3,you,i,it,,,,
6389382,01:46:29.382,m,yeah,0,,,,,0,,,,,,,
6389654,01:46:29.654,m,good job not forgetting your water,1,water,,,,1,your,,,,,,
6390878,01:46:30.878,m,you're awesome,0,,,,,1,you,,,,,,
6398290,01:46:38.290,m,good job saying excuse me,0,,,,,0,,,,,,,
6399344,01:46:39.344,m,I appreciate that,0,,,,,2,i,that,,,,,
6399888,01:46:39.888,m,okay,0,,,,,0,,,,,,,
6400194,01:46:40.194,m,here we go,0,,,,,1,we,,,,,,
6410598,01:46:50.598,m,right,0,,,,,0,,,,,,,
6411006,01:46:51.6,m,I said I would vacuum this,0,,,,,2,i,this,,,,,
6412026,01:46:52.26,m,you're right,0,,,,,1,you,,,,,,
6414134,01:46:54.134,m,good job Caleb,1,caleb,,,,0,,,,,,,
6420424,01:47:00.424,m,excuse me,0,,,,,0,,,,,,,
6422906,01:47:02.906,m,thank you,0,,,,,0,,,,,,,
6460340,01:47:40.340,m,yeah,0,,,,,0,,,,,,,
6460748,01:47:40.748,m,that's the under furniture part,3,under,furniture,part,,1,that,,,,,,
6462788,01:47:42.788,m,of the vaccuum that Papa loves,2,vacuum,papa,,,0,,,,,,,
6465984,01:47:45.984,m,yeah,0,,,,,0,,,,,,,
6466120,01:47:46.120,m,he bought it for himself on his birthday,1,birthday,,,,3,he,it,his,,,,
6477816,01:47:57.816,m,nothing goes in there,0,,,,,0,,,,,,,
6481182,01:48:01.182,m,[laugh],0,,,,,0,,,,,,,
6482032,01:48:02.32,m,to be honest,0,,,,,0,,,,,,,
6482474,01:48:02.474,m,I actually don't know how that one works,1,one,,,,2,i,that,,,,,
6483902,01:48:03.902,m,I don't know what it attaches to,0,,,,,2,i,it,,,,,
6488798,01:48:08.798,m,we are all done with the vacuum,1,vacuum,,,,1,we,,,,,,
6491654,01:48:11.654,m,all done,0,,,,,0,,,,,,,
6497400,01:48:17.400,m,can you,0,,,,,1,you,,,,,,
6499270,01:48:19.270,m,put that piece back?,1,piece,,,,1,that,,,,,,
6500596,01:48:20.596,m,in your hand?,1,hand,,,,1,your,,,,,,
6501344,01:48:21.344,m,can you put it back in the,0,,,,,2,you,it,,,,,
6502500,01:48:22.500,m,goes right here,0,,,,,0,,,,,,,
6504812,01:48:24.812,m,no?,0,,,,,0,,,,,,,
6518990,01:48:38.990,m,yes?,0,,,,,0,,,,,,,
6524668,01:48:44.668,m,it's got a little brush,1,littlebrush,,,,1,it,,,,,,
6526776,01:48:46.776,m,that's cute,0,,,,,1,that,,,,,,
6527660,01:48:47.660,m,and yucky,0,,,,,0,,,,,,,
6529870,01:48:49.870,m,don't touch the brush it's dirty,1,brush,,,,1,it,,,,,,
6535106,01:48:55.106,m,that is so kinda of what it xxx,0,,,,,2,that,it,,,,,
6536670,01:48:56.670,m,I guess cause it goes underneath the furniture,2,furniture,,,,2,i,it,,,,,
6539628,01:48:59.628,m,and then,0,,,,,0,,,,,,,
6540240,01:49:00.240,m,kind of scrapes the bottom,1,bottom,,,,0,,,,,,,
6549386,01:49:09.386,m,maybe it goes in?,0,,,,,1,it,,,,,,
6554180,01:49:14.180,m,I don't know,0,,,,,1,i,,,,,,
6555098,01:49:15.98,m,can we put it back in the closet please?,1,closet,,,,2,we,it,,,,,
6560946,01:49:20.946,m,no?,0,,,,,0,,,,,,,
6561116,01:49:21.116,m,you wanna play with it for a little bit?,0,,,,,2,you,it,,,,,
6564142,01:49:24.142,m,[laugh],0,,,,,0,,,,,,,
6568562,01:49:28.562,m,I mean air techinically does go through it,1,air,,,,2,i,it,,,,,
6569922,01:49:29.922,m,so that was right,0,,,,,1,that,,,,,,
6571588,01:49:31.588,m,yeah,0,,,,,0,,,,,,,
6574138,01:49:34.138,m,but don't put your mouth on it because it's dirty okay?,1,mouth,,,,2,your,it,,,,,
6580326,01:49:40.326,m,can I put it back?,0,,,,,2,i,it,,,,,
6582332,01:49:42.332,m,no?,0,,,,,0,,,,,,,
6624696,01:50:24.696,m,watch your fingers,1,fingers,,,,1,your,,,,,,
6625444,01:50:25.444,m,you wanna move it somewhere?,0,,,,,2,you,it,,,,,
